row,scenario,symbol,gross_return_pct,recorded_return_pct,implicit_cost_pp,cost_0_10_net,cost_0_15_net,cost_0_20_net,cost_0_30_net
13505,S80_SL5_TP10,RLUSD/USDT,-0.0199740338,-0.2199740338,0.2000000000,-0.1199740338,-0.1699740338,-0.2199740338,-0.3199740338
13506,S80_SL5_TP10,MSTRB/USDT,0.7392197125,0.5392197125,0.2000000000,0.6392197125,0.5892197125,0.5392197125,0.4392197125
13507,S80_SL5_TP10,USDC/USDT,-0.0099905090,-0.2099905090,0.2000000000,-0.1099905090,-0.1599905090,-0.2099905090,-0.3099905090
13508,S80_SL5_TP10,USD1/USDT,-0.0120012001,-0.2120012001,0.2000000000,-0.1120012001,-0.1620012001,-0.2120012001,-0.3120012001
13509,S80_SL5_TP10,MUBARAK/USDT,-0.8159564823,-1.0159564823,0.2000000000,-0.9159564823,-0.9659564823,-1.0159564823,-1.1159564823
13510,S80_SL5_TP10,ETH/USDT,-1.3385960140,-1.5385960140,0.2000000000,-1.4385960140,-1.4885960140,-1.5385960140,-1.6385960140
13511,S80_SL5_TP10,FDUSD/USDT,-0.1000700490,-0.3000700490,0.2000000000,-0.2000700490,-0.2500700490,-0.3000700490,-0.4000700490
13512,S80_SL5_TP10,USDE/USDT,-0.0199820162,-0.2199820162,0.2000000000,-0.1199820162,-0.1699820162,-0.2199820162,-0.3199820162
13513,S80_SL5_TP10,GPS/USDT,1.4752370917,1.2752370917,0.2000000000,1.3752370917,1.3252370917,1.2752370917,1.1752370917
13514,S80_SL5_TP10,U/USDT,0.0000000000,-0.2000000000,0.2000000000,-0.1000000000,-0.1500000000,-0.2000000000,-0.3000000000
13515,S80_SL5_TP10,AAVE/USDT,-2.4985186648,-2.6985186648,0.2000000000,-2.5985186648,-2.6485186648,-2.6985186648,-2.7985186648
13516,S80_SL5_TP10,ONDO/USDT,-3.6937377691,-3.8937377691,0.2000000000,-3.7937377691,-3.8437377691,-3.8937377691,-3.9937377691
13517,S80_SL5_TP10,CRCLB/USDT,-4.8298906440,-5.0298906440,0.2000000000,-4.9298906440,-4.9798906440,-5.0298906440,-5.1298906440
13518,S80_SL5_TP10,KAITO/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13519,S80_SL5_TP10,PLUME/USDT,-0.5742411813,-0.7742411813,0.2000000000,-0.6742411813,-0.7242411813,-0.7742411813,-0.8742411813
13520,S80_SL5_TP10,ALPINE/USDT,-2.5236593060,-2.7236593060,0.2000000000,-2.6236593060,-2.6736593060,-2.7236593060,-2.8236593060
13521,S80_SL5_TP10,RLUSD/USDT,0.0099870169,-0.1900129831,0.2000000000,-0.0900129831,-0.1400129831,-0.1900129831,-0.2900129831
13522,S80_SL5_TP10,XUSD/USDT,-0.0099870169,-0.2099870169,0.2000000000,-0.1099870169,-0.1599870169,-0.2099870169,-0.3099870169
13523,S80_SL5_TP10,RE/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13524,S80_SL5_TP10,UNI/USDT,1.3836477987,1.1836477987,0.2000000000,1.2836477987,1.2336477987,1.1836477987,1.0836477987
13525,S80_SL5_TP10,GPS/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13526,S80_SL5_TP10,ADA/USDT,2.6206075045,2.4206075045,0.2000000000,2.5206075045,2.4706075045,2.4206075045,2.3206075045
13527,S80_SL5_TP10,WLFI/USDT,-1.4285714286,-1.6285714286,0.2000000000,-1.5285714286,-1.5785714286,-1.6285714286,-1.7285714286
13528,S80_SL5_TP10,BNB/USDT,2.4022094074,2.2022094074,0.2000000000,2.3022094074,2.2522094074,2.2022094074,2.1022094074
13529,S80_SL5_TP10,USD1/USDT,-0.0009999500,-0.2009999500,0.2000000000,-0.1009999500,-0.1509999500,-0.2009999500,-0.3009999500
13530,S80_SL5_TP10,USDC/USDT,-0.0369593447,-0.2369593447,0.2000000000,-0.1369593447,-0.1869593447,-0.2369593447,-0.3369593447
13531,S80_SL5_TP10,MUBARAK/USDT,8.5201793722,8.3201793722,0.2000000000,8.4201793722,8.3701793722,8.3201793722,8.2201793722
13532,S80_SL5_TP10,EUR/USDT,0.5584154960,0.3584154960,0.2000000000,0.4584154960,0.4084154960,0.3584154960,0.2584154960
13533,S80_SL5_TP10,ONDO/USDT,-2.2179363549,-2.4179363549,0.2000000000,-2.3179363549,-2.3679363549,-2.4179363549,-2.5179363549
13534,S80_SL5_TP10,BTC/USDT,-1.3190215024,-1.5190215024,0.2000000000,-1.4190215024,-1.4690215024,-1.5190215024,-1.6190215024
13535,S80_SL5_TP10,MSTRB/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13536,S80_SL5_TP10,PUMP/USDT,8.4685598377,8.2685598377,0.2000000000,8.3685598377,8.3185598377,8.2685598377,8.1685598377
13537,S80_SL5_TP10,FIL/USDT,0.7828882986,0.5828882986,0.2000000000,0.6828882986,0.6328882986,0.5828882986,0.4828882986
13538,S80_SL5_TP10,TUT/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13539,S80_SL5_TP10,AAVE/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13540,S80_SL5_TP10,EWYB/USDT,-3.1161473088,-3.3161473088,0.2000000000,-3.2161473088,-3.2661473088,-3.3161473088,-3.4161473088
13541,S80_SL5_TP10,BEL/USDT,0.5159958720,0.3159958720,0.2000000000,0.4159958720,0.3659958720,0.3159958720,0.2159958720
13542,S80_SL5_TP10,XUSD/USDT,-0.0698602794,-0.2698602794,0.2000000000,-0.1698602794,-0.2198602794,-0.2698602794,-0.3698602794
13543,S80_SL5_TP10,UNI/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13544,S80_SL5_TP10,BMT/USDT,2.7074235808,2.5074235808,0.2000000000,2.6074235808,2.5574235808,2.5074235808,2.4074235808
13545,S80_SL5_TP10,GIGGLE/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13546,S80_SL5_TP10,ALPINE/USDT,0.9433962264,0.7433962264,0.2000000000,0.8433962264,0.7933962264,0.7433962264,0.6433962264
13547,S80_SL5_TP10,HOME/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13548,S80_SL5_TP10,EURI/USDT,0.1216122307,-0.0783877693,0.2000000000,0.0216122307,-0.0283877693,-0.0783877693,-0.1783877693
13549,S80_SL5_TP10,ADA/USDT,1.1091652072,0.9091652072,0.2000000000,1.0091652072,0.9591652072,0.9091652072,0.8091652072
13550,S80_SL5_TP10,MUBARAK/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13551,S80_SL5_TP10,EUR/USDT,-0.0346770698,-0.2346770698,0.2000000000,-0.1346770698,-0.1846770698,-0.2346770698,-0.3346770698
13552,S80_SL5_TP10,USDE/USDT,0.0099920064,-0.1900079936,0.2000000000,-0.0900079936,-0.1400079936,-0.1900079936,-0.2900079936
13553,S80_SL5_TP10,TAO/USDT,-1.5321756895,-1.7321756895,0.2000000000,-1.6321756895,-1.6821756895,-1.7321756895,-1.8321756895
13554,S80_SL5_TP10,HEI/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13555,S80_SL5_TP10,FDUSD/USDT,-0.0100180325,-0.2100180325,0.2000000000,-0.1100180325,-0.1600180325,-0.2100180325,-0.3100180325
13556,S80_SL5_TP10,TUT/USDT,5.4216867470,5.2216867470,0.2000000000,5.3216867470,5.2716867470,5.2216867470,5.1216867470
13557,S80_SL5_TP10,POL/USDT,-0.0551267916,-0.2551267916,0.2000000000,-0.1551267916,-0.2051267916,-0.2551267916,-0.3551267916
13558,S80_SL5_TP10,BICO/USDT,-0.2510460251,-0.4510460251,0.2000000000,-0.3510460251,-0.4010460251,-0.4510460251,-0.5510460251
13559,S80_SL5_TP10,KAITO/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13560,S80_SL5_TP10,DOT/USDT,2.9677419355,2.7677419355,0.2000000000,2.8677419355,2.8177419355,2.7677419355,2.6677419355
13561,S80_SL5_TP10,ARB/USDT,3.9490445860,3.7490445860,0.2000000000,3.8490445860,3.7990445860,3.7490445860,3.6490445860
13562,S80_SL5_TP10,EDEN/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13563,S80_SL5_TP10,PUMP/USDT,-0.4227336778,-0.6227336778,0.2000000000,-0.5227336778,-0.5727336778,-0.6227336778,-0.7227336778
13564,S80_SL5_TP10,PEPE/USDT,0.6993006993,0.4993006993,0.2000000000,0.5993006993,0.5493006993,0.4993006993,0.3993006993
13565,S80_SL5_TP10,NEAR/USDT,-0.1173020528,-0.3173020528,0.2000000000,-0.2173020528,-0.2673020528,-0.3173020528,-0.4173020528
13566,S80_SL5_TP10,EWYB/USDT,0.5051449953,0.3051449953,0.2000000000,0.4051449953,0.3551449953,0.3051449953,0.2051449953
13567,S80_SL5_TP10,MUBARAK/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13568,S80_SL5_TP10,TUT/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13569,S80_SL5_TP10,MUB/USDT,-3.0490176435,-3.2490176435,0.2000000000,-3.1490176435,-3.1990176435,-3.2490176435,-3.3490176435
13570,S80_SL5_TP10,SNXXB/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13571,S80_SL5_TP10,SKHYB/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13572,S80_SL5_TP10,EUR/USDT,0.0259942813,-0.1740057187,0.2000000000,-0.0740057187,-0.1240057187,-0.1740057187,-0.2740057187
13573,S80_SL5_TP10,KORUB/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13574,S80_SL5_TP10,FIL/USDT,0.6805555556,0.4805555556,0.2000000000,0.5805555556,0.5305555556,0.4805555556,0.3805555556
13575,S80_SL5_TP10,BICO/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13576,S80_SL5_TP10,ALLO/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13577,S80_SL5_TP10,UNI/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13578,S80_SL5_TP10,GIGGLE/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13579,S80_SL5_TP10,ZEC/USDT,0.1462982424,-0.0537017576,0.2000000000,0.0462982424,-0.0037017576,-0.0537017576,-0.1537017576
13580,S80_SL5_TP10,HOME/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13581,S80_SL5_TP10,BMT/USDT,-0.7525083612,-0.9525083612,0.2000000000,-0.8525083612,-0.9025083612,-0.9525083612,-1.0525083612
13582,S80_SL5_TP10,ENA/USDT,1.7877094972,1.5877094972,0.2000000000,1.6877094972,1.6377094972,1.5877094972,1.4877094972
13583,S80_SL5_TP10,TRUMP/USDT,1.1683848797,0.9683848797,0.2000000000,1.0683848797,1.0183848797,0.9683848797,0.8683848797
13584,S80_SL5_TP10,ADA/USDT,4.2895442359,4.0895442359,0.2000000000,4.1895442359,4.1395442359,4.0895442359,3.9895442359
13585,S80_SL5_TP10,PEPE/USDT,-0.6872852234,-0.8872852234,0.2000000000,-0.7872852234,-0.8372852234,-0.8872852234,-0.9872852234
13586,S80_SL5_TP10,RARE/USDT,-2.8997514499,-3.0997514499,0.2000000000,-2.9997514499,-3.0497514499,-3.0997514499,-3.1997514499
13587,S80_SL5_TP10,SUI/USDT,-0.8036739380,-1.0036739380,0.2000000000,-0.9036739380,-0.9536739380,-1.0036739380,-1.1036739380
13588,S80_SL5_TP10,BNB/USDT,0.1248860836,-0.0751139164,0.2000000000,0.0248860836,-0.0251139164,-0.0751139164,-0.1751139164
13589,S80_SL5_TP10,SNDKB/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13590,S80_SL5_TP10,PUMP/USDT,9.9816849817,9.7816849817,0.2000000000,9.8816849817,9.8316849817,9.7816849817,9.6816849817
13591,S80_SL5_TP10,ACE/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13592,S80_SL5_TP10,SNXXB/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13593,S80_SL5_TP10,EWYB/USDT,4.8606849147,4.6606849147,0.2000000000,4.7606849147,4.7106849147,4.6606849147,4.5606849147
13594,S80_SL5_TP10,MUB/USDT,2.6336092019,2.4336092019,0.2000000000,2.5336092019,2.4836092019,2.4336092019,2.3336092019
13595,S80_SL5_TP10,KORUB/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13596,S80_SL5_TP10,PORTAL/USDT,2.5495750708,2.3495750708,0.2000000000,2.4495750708,2.3995750708,2.3495750708,2.2495750708
13597,S80_SL5_TP10,PAXG/USDT,2.9716829649,2.7716829649,0.2000000000,2.8716829649,2.8216829649,2.7716829649,2.6716829649
13598,S80_SL5_TP10,XAUT/USDT,2.9309489546,2.7309489546,0.2000000000,2.8309489546,2.7809489546,2.7309489546,2.6309489546
13599,S80_SL5_TP10,SOXLB/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13600,S80_SL5_TP10,ZEC/USDT,3.5139092240,3.3139092240,0.2000000000,3.4139092240,3.3639092240,3.3139092240,3.2139092240
13601,S80_SL5_TP10,MUBARAK/USDT,0.9195402299,0.7195402299,0.2000000000,0.8195402299,0.7695402299,0.7195402299,0.6195402299
13602,S80_SL5_TP10,TUT/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13603,S80_SL5_TP10,CHIP/USDT,-2.2055927531,-2.4055927531,0.2000000000,-2.3055927531,-2.3555927531,-2.4055927531,-2.5055927531
13604,S80_SL5_TP10,SNDKB/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13605,S80_SL5_TP10,SNXXB/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13606,S80_SL5_TP10,FET/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13607,S80_SL5_TP10,SKHYB/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13608,S80_SL5_TP10,HEI/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13609,S80_SL5_TP10,BICO/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13610,S80_SL5_TP10,HEMI/USDT,4.3933054393,4.1933054393,0.2000000000,4.2933054393,4.2433054393,4.1933054393,4.0933054393
13611,S80_SL5_TP10,ADA/USDT,-2.2692109335,-2.4692109335,0.2000000000,-2.3692109335,-2.4192109335,-2.4692109335,-2.5692109335
13612,S80_SL5_TP10,TREE/USDT,-0.2832861190,-0.4832861190,0.2000000000,-0.3832861190,-0.4332861190,-0.4832861190,-0.5832861190
13613,S80_SL5_TP10,HOME/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13614,S80_SL5_TP10,ACE/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13615,S80_SL5_TP10,EURI/USDT,-0.1643740808,-0.3643740808,0.2000000000,-0.2643740808,-0.3143740808,-0.3643740808,-0.4643740808
13616,S80_SL5_TP10,PLUME/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13617,S80_SL5_TP10,ALPINE/USDT,-0.3134796238,-0.5134796238,0.2000000000,-0.4134796238,-0.4634796238,-0.5134796238,-0.6134796238
13618,S80_SL5_TP10,MSTRB/USDT,-1.5853658537,-1.7853658537,0.2000000000,-1.6853658537,-1.7353658537,-1.7853658537,-1.8853658537
13619,S80_SL5_TP10,BEL/USDT,3.7148594378,3.5148594378,0.2000000000,3.6148594378,3.5648594378,3.5148594378,3.4148594378
13620,S80_SL5_TP10,RE/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13621,S80_SL5_TP10,FDUSD/USDT,-0.0100170289,-0.2100170289,0.2000000000,-0.1100170289,-0.1600170289,-0.2100170289,-0.3100170289
13622,S80_SL5_TP10,BCH/USDT,-0.2803738318,-0.4803738318,0.2000000000,-0.3803738318,-0.4303738318,-0.4803738318,-0.5803738318
13623,S80_SL5_TP10,BMT/USDT,1.8459069021,1.6459069021,0.2000000000,1.7459069021,1.6959069021,1.6459069021,1.5459069021
13624,S80_SL5_TP10,TUT/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13625,S80_SL5_TP10,EDEN/USDT,4.6835443038,4.4835443038,0.2000000000,4.5835443038,4.5335443038,4.4835443038,4.3835443038
13626,S80_SL5_TP10,RARE/USDT,-0.0807754443,-0.2807754443,0.2000000000,-0.1807754443,-0.2307754443,-0.2807754443,-0.3807754443
13627,S80_SL5_TP10,CRCLB/USDT,3.9185436594,3.7185436594,0.2000000000,3.8185436594,3.7685436594,3.7185436594,3.6185436594
13628,S80_SL5_TP10,UNI/USDT,-1.9155206287,-2.1155206287,0.2000000000,-2.0155206287,-2.0655206287,-2.1155206287,-2.2155206287
13629,S80_SL5_TP10,HEMI/USDT,-0.7604562738,-0.9604562738,0.2000000000,-0.8604562738,-0.9104562738,-0.9604562738,-1.0604562738
13630,S80_SL5_TP10,SPCXB/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13631,S80_SL5_TP10,GALA/USDT,-3.5145524437,-3.7145524437,0.2000000000,-3.6145524437,-3.6645524437,-3.7145524437,-3.8145524437
13632,S80_SL5_TP10,CHIP/USDT,-1.4572666404,-1.6572666404,0.2000000000,-1.5572666404,-1.6072666404,-1.6572666404,-1.7572666404
13633,S80_SL5_TP10,SOXLB/USDT,3.9530938860,3.7530938860,0.2000000000,3.8530938860,3.8030938860,3.7530938860,3.6530938860
13634,S80_SL5_TP10,XAUT/USDT,2.0081201901,1.8081201901,0.2000000000,1.9081201901,1.8581201901,1.8081201901,1.7081201901
13635,S80_SL5_TP10,PAXG/USDT,1.0833042060,0.8833042060,0.2000000000,0.9833042060,0.9333042060,0.8833042060,0.7833042060
13636,S80_SL5_TP10,MSTRB/USDT,2.4615072934,2.2615072934,0.2000000000,2.3615072934,2.3115072934,2.2615072934,2.1615072934
13637,S80_SL5_TP10,BEL/USDT,3.6453201970,3.4453201970,0.2000000000,3.5453201970,3.4953201970,3.4453201970,3.3453201970
13638,S80_SL5_TP10,LTC/USDT,-0.1740644038,-0.3740644038,0.2000000000,-0.2740644038,-0.3240644038,-0.3740644038,-0.4740644038
13639,S80_SL5_TP10,ACE/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13640,S80_SL5_TP10,TREE/USDT,1.3736263736,1.1736263736,0.2000000000,1.2736263736,1.2236263736,1.1736263736,1.0736263736
13641,S80_SL5_TP10,TRUMP/USDT,0.2008032129,0.0008032129,0.2000000000,0.1008032129,0.0508032129,0.0008032129,-0.0991967871
13642,S80_SL5_TP10,BCH/USDT,0.2780352178,0.0780352178,0.2000000000,0.1780352178,0.1280352178,0.0780352178,-0.0219647822
13643,S80_SL5_TP10,MUBARAK/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13644,S80_SL5_TP10,EURI/USDT,0.0086527646,-0.1913472354,0.2000000000,-0.0913472354,-0.1413472354,-0.1913472354,-0.2913472354
13645,S80_SL5_TP10,ALPINE/USDT,4.0498442368,3.8498442368,0.2000000000,3.9498442368,3.8998442368,3.8498442368,3.7498442368
13646,S80_SL5_TP10,BICO/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13647,S80_SL5_TP10,TAO/USDT,4.0526849037,3.8526849037,0.2000000000,3.9526849037,3.9026849037,3.8526849037,3.7526849037
13648,S80_SL5_TP10,HEMI/USDT,3.1716417910,2.9716417910,0.2000000000,3.0716417910,3.0216417910,2.9716417910,2.8716417910
13649,S80_SL5_TP10,MUBARAK/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13650,S80_SL5_TP10,PUMP/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13651,S80_SL5_TP10,EDEN/USDT,-2.8551692379,-3.0551692379,0.2000000000,-2.9551692379,-3.0051692379,-3.0551692379,-3.1551692379
13652,S80_SL5_TP10,ONG/USDT,1.0206448620,0.8206448620,0.2000000000,0.9206448620,0.8706448620,0.8206448620,0.7206448620
13653,S80_SL5_TP10,PORTAL/USDT,0.1751313485,-0.0248686515,0.2000000000,0.0751313485,0.0251313485,-0.0248686515,-0.1248686515
13654,S80_SL5_TP10,KORUB/USDT,0.7420091324,0.5420091324,0.2000000000,0.6420091324,0.5920091324,0.5420091324,0.4420091324
13655,S80_SL5_TP10,EWYB/USDT,0.2519798416,0.0519798416,0.2000000000,0.1519798416,0.1019798416,0.0519798416,-0.0480201584
13656,S80_SL5_TP10,RARE/USDT,3.3457249071,3.1457249071,0.2000000000,3.2457249071,3.1957249071,3.1457249071,3.0457249071
13657,S80_SL5_TP10,PLUME/USDT,1.3278008299,1.1278008299,0.2000000000,1.2278008299,1.1778008299,1.1278008299,1.0278008299
13658,S80_SL5_TP10,TUT/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13659,S80_SL5_TP10,TREE/USDT,-1.0554089710,-1.2554089710,0.2000000000,-1.1554089710,-1.2054089710,-1.2554089710,-1.3554089710
13660,S80_SL5_TP10,XAUT/USDT,-0.5714944384,-0.7714944384,0.2000000000,-0.6714944384,-0.7214944384,-0.7714944384,-0.8714944384
13661,S80_SL5_TP10,BNB/USDT,-1.1869485052,-1.3869485052,0.2000000000,-1.2869485052,-1.3369485052,-1.3869485052,-1.4869485052
13662,S80_SL5_TP10,BEL/USDT,-3.7634408602,-3.9634408602,0.2000000000,-3.8634408602,-3.9134408602,-3.9634408602,-4.0634408602
13663,S80_SL5_TP10,HOME/USDT,10.0000000000,9.8000000000,0.2000000000,9.9000000000,9.8500000000,9.8000000000,9.7000000000
13664,S80_SL5_TP10,TRUMP/USDT,-2.3011176857,-2.5011176857,0.2000000000,-2.4011176857,-2.4511176857,-2.5011176857,-2.6011176857
13665,S80_SL5_TP10,PEPE/USDT,-2.0547945205,-2.2547945205,0.2000000000,-2.1547945205,-2.2047945205,-2.2547945205,-2.3547945205
13666,S80_SL5_TP10,RE/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13667,S80_SL5_TP10,EUR/USDT,-0.1037523777,-0.3037523777,0.2000000000,-0.2037523777,-0.2537523777,-0.3037523777,-0.4037523777
13668,S80_SL5_TP10,ALLO/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13669,S80_SL5_TP10,PUMP/USDT,4.4665928387,4.2665928387,0.2000000000,4.3665928387,4.3165928387,4.2665928387,4.1665928387
13670,S80_SL5_TP10,ETH/USDT,-2.4459415239,-2.6459415239,0.2000000000,-2.5459415239,-2.5959415239,-2.6459415239,-2.7459415239
13671,S80_SL5_TP10,MUBARAK/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13672,S80_SL5_TP10,EDEN/USDT,-2.5122276567,-2.7122276567,0.2000000000,-2.6122276567,-2.6622276567,-2.7122276567,-2.8122276567
13673,S80_SL5_TP10,BICO/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13674,S80_SL5_TP10,RARE/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13675,S80_SL5_TP10,PORTAL/USDT,-0.6039689387,-0.8039689387,0.2000000000,-0.7039689387,-0.7539689387,-0.8039689387,-0.9039689387
13676,S80_SL5_TP10,XPL/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13677,S80_SL5_TP10,SPCXB/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13678,S80_SL5_TP10,PAXG/USDT,-0.0740837283,-0.2740837283,0.2000000000,-0.1740837283,-0.2240837283,-0.2740837283,-0.3740837283
13679,S80_SL5_TP10,LINK/USDT,5.0989802040,4.8989802040,0.2000000000,4.9989802040,4.9489802040,4.8989802040,4.7989802040
13680,S80_SL5_TP10,KORUB/USDT,8.8511137163,8.6511137163,0.2000000000,8.7511137163,8.7011137163,8.6511137163,8.5511137163
13681,S80_SL5_TP10,ENA/USDT,-0.5512679162,-0.7512679162,0.2000000000,-0.6512679162,-0.7012679162,-0.7512679162,-0.8512679162
13682,S80_SL5_TP10,WLD/USDT,0.0000000000,-0.2000000000,0.2000000000,-0.1000000000,-0.1500000000,-0.2000000000,-0.3000000000
13683,S80_SL5_TP10,TRUMP/USDT,-1.9141914191,-2.1141914191,0.2000000000,-2.0141914191,-2.0641914191,-2.1141914191,-2.2141914191
13684,S80_SL5_TP10,BNB/USDT,1.0721520447,0.8721520447,0.2000000000,0.9721520447,0.9221520447,0.8721520447,0.7721520447
13685,S80_SL5_TP10,GIGGLE/USDT,-3.7647705414,-3.9647705414,0.2000000000,-3.8647705414,-3.9147705414,-3.9647705414,-4.0647705414
13686,S80_SL5_TP10,CRCLB/USDT,-1.8238371271,-2.0238371271,0.2000000000,-1.9238371271,-1.9738371271,-2.0238371271,-2.1238371271
13687,S80_SL5_TP10,RARE/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
13688,S80_SL5_TP10,DOGE/USDT,-0.2676056338,-0.4676056338,0.2000000000,-0.3676056338,-0.4176056338,-0.4676056338,-0.5676056338
13689,S80_SL5_TP10,EDEN/USDT,0.5586592179,0.3586592179,0.2000000000,0.4586592179,0.4086592179,0.3586592179,0.2586592179
