row,entry_time,exit_time,scenario,symbol,return_pct,gross_price_return_pct,net_if_cost_020pp
17188,2026-08-13T14:00:00+00:00,2026-08-13T18:00:00+00:00,S82_SL5_TP10,EDEN/USDT,9.80000000,10.00000000,9.80000000
17487,2026-08-13T14:00:00+00:00,2026-08-14T14:00:00+00:00,S82_SL5_TP12,WLD/USDT,-2.84064294,-2.64064294,-2.84064294
17758,2026-08-13T14:00:00+00:00,2026-08-13T18:00:00+00:00,S82_SL5_TP15,EDEN/USDT,14.80000000,15.00000000,14.80000000
18341,2026-08-13T14:00:00+00:00,2026-08-14T14:00:00+00:00,S82_SL6_TP10,WLD/USDT,-2.84064294,-2.64064294,-2.84064294
18625,2026-08-13T14:00:00+00:00,2026-08-14T14:00:00+00:00,S82_SL6_TP12,LINK/USDT,-1.03644173,-0.83644173,-1.03644173
18891,2026-08-13T14:00:00+00:00,2026-08-13T15:00:00+00:00,S82_SL6_TP15,SNXXB/USDT,14.80000000,15.00000000,14.80000000
19729,2026-08-13T14:00:00+00:00,2026-08-13T15:00:00+00:00,S85_SL4_TP12,SNXXB/USDT,11.80000000,12.00000000,11.80000000
19740,2026-08-13T14:00:00+00:00,2026-08-14T14:00:00+00:00,S85_SL4_TP12,WLD/USDT,-2.84064294,-2.64064294,-2.84064294
20011,2026-08-13T14:00:00+00:00,2026-08-14T14:00:00+00:00,S85_SL4_TP15,WLD/USDT,-2.84064294,-2.64064294,-2.84064294
21101,2026-08-13T14:00:00+00:00,2026-08-14T14:00:00+00:00,S85_SL5_TP15,WLD/USDT,-2.84064294,-2.64064294,-2.84064294
22171,2026-08-13T14:00:00+00:00,2026-08-14T14:00:00+00:00,S85_SL6_TP15,WLD/USDT,-2.84064294,-2.64064294,-2.84064294
25204,2026-08-13T14:00:00+00:00,2026-08-14T14:00:00+00:00,CD12_E1_P7,CRCLB/USDT,-0.82552127,-0.62552127,-0.82552127
26891,2026-08-13T14:00:00+00:00,2026-08-13T16:00:00+00:00,CD12_E2_P15,SNDKB/USDT,9.80000000,10.00000000,9.80000000
26897,2026-08-13T14:00:00+00:00,2026-08-14T02:00:00+00:00,CD12_E2_P15,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
27724,2026-08-13T14:00:00+00:00,2026-08-14T10:00:00+00:00,CD24_E1_P10,GPS/USDT,-5.20000000,-5.00000000,-5.20000000
28151,2026-08-13T14:00:00+00:00,2026-08-13T16:00:00+00:00,CD24_E1_P15,SNDKB/USDT,9.80000000,10.00000000,9.80000000
28981,2026-08-13T14:00:00+00:00,2026-08-14T10:00:00+00:00,CD24_E2_P10,GPS/USDT,-5.20000000,-5.00000000,-5.20000000
29408,2026-08-13T14:00:00+00:00,2026-08-13T16:00:00+00:00,CD24_E2_P15,SNDKB/USDT,9.80000000,10.00000000,9.80000000
31198,2026-08-13T14:00:00+00:00,2026-08-14T14:00:00+00:00,ROBUST_78_SL5_TP12_CD6_P7,CRCLB/USDT,-0.82552127,-0.62552127,-0.82552127
31400,2026-08-13T14:00:00+00:00,2026-08-13T15:00:00+00:00,ROBUST_78_SL4_TP12_CD6_P7,SNXXB/USDT,11.80000000,12.00000000,11.80000000
31708,2026-08-13T14:00:00+00:00,2026-08-13T18:00:00+00:00,ROBUST_78_SL5_TP12_CD24_P5,EDEN/USDT,11.80000000,12.00000000,11.80000000
310,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL4_TP8,KORUB/USDT,0.55046904,0.75046904,0.55046904
691,2026-08-13T15:00:00+00:00,2026-08-14T02:00:00+00:00,S72_SL4_TP10,SOXLB/USDT,-4.20000000,-4.00000000,-4.20000000
1060,2026-08-13T15:00:00+00:00,2026-08-14T02:00:00+00:00,S72_SL4_TP12,SOXLB/USDT,-4.20000000,-4.00000000,-4.20000000
1069,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL4_TP12,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
1070,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL4_TP12,KORUB/USDT,0.55046904,0.75046904,0.55046904
1437,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL4_TP15,KORUB/USDT,0.55046904,0.75046904,0.55046904
1808,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL5_TP8,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
2525,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S72_SL5_TP12,EDEN/USDT,11.80000000,12.00000000,11.80000000
2875,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S72_SL5_TP15,EDEN/USDT,14.80000000,15.00000000,14.80000000
3239,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL6_TP8,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
3240,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL6_TP8,KORUB/USDT,0.55046904,0.75046904,0.55046904
3601,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL6_TP10,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
3602,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL6_TP10,KORUB/USDT,0.55046904,0.75046904,0.55046904
3951,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL6_TP12,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
3952,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL6_TP12,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
3953,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL6_TP12,KORUB/USDT,0.55046904,0.75046904,0.55046904
4303,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S72_SL6_TP15,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
4641,2026-08-13T15:00:00+00:00,2026-08-14T02:00:00+00:00,S75_SL4_TP8,SOXLB/USDT,-4.20000000,-4.00000000,-4.20000000
4647,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S75_SL4_TP8,KORUB/USDT,0.55046904,0.75046904,0.55046904
4992,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S75_SL4_TP10,EDEN/USDT,9.80000000,10.00000000,9.80000000
4997,2026-08-13T15:00:00+00:00,2026-08-14T02:00:00+00:00,S75_SL4_TP10,SOXLB/USDT,-4.20000000,-4.00000000,-4.20000000
5003,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S75_SL4_TP10,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
5351,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S75_SL4_TP12,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
5352,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S75_SL4_TP12,KORUB/USDT,0.55046904,0.75046904,0.55046904
5680,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S75_SL4_TP15,EDEN/USDT,14.80000000,15.00000000,14.80000000
5690,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S75_SL4_TP15,KORUB/USDT,0.55046904,0.75046904,0.55046904
6020,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S75_SL5_TP8,EDEN/USDT,7.80000000,8.00000000,7.80000000
6369,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S75_SL5_TP10,EDEN/USDT,9.80000000,10.00000000,9.80000000
6720,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S75_SL5_TP12,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
7049,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S75_SL5_TP15,EDEN/USDT,14.80000000,15.00000000,14.80000000
7394,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S75_SL6_TP8,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
7727,2026-08-13T15:00:00+00:00,2026-08-14T01:00:00+00:00,S75_SL6_TP10,ACE/USDT,9.80000000,10.00000000,9.80000000
7736,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S75_SL6_TP10,KORUB/USDT,0.55046904,0.75046904,0.55046904
8064,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S75_SL6_TP12,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
8065,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S75_SL6_TP12,KORUB/USDT,0.55046904,0.75046904,0.55046904
8400,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S75_SL6_TP15,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
8401,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S75_SL6_TP15,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
8696,2026-08-13T15:00:00+00:00,2026-08-13T19:00:00+00:00,S78_SL4_TP8,RE/USDT,-4.20000000,-4.00000000,-4.20000000
8707,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL4_TP8,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
8708,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL4_TP8,KORUB/USDT,0.55046904,0.75046904,0.55046904
9008,2026-08-13T15:00:00+00:00,2026-08-14T02:00:00+00:00,S78_SL4_TP10,SOXLB/USDT,-4.20000000,-4.00000000,-4.20000000
9015,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL4_TP10,KORUB/USDT,0.55046904,0.75046904,0.55046904
9303,2026-08-13T15:00:00+00:00,2026-08-14T01:00:00+00:00,S78_SL4_TP12,ACE/USDT,11.80000000,12.00000000,11.80000000
9312,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL4_TP12,KORUB/USDT,0.55046904,0.75046904,0.55046904
9313,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL4_TP12,PLUME/USDT,1.48810289,1.68810289,1.48810289
9594,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S78_SL4_TP15,EDEN/USDT,14.80000000,15.00000000,14.80000000
9887,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S78_SL5_TP8,EDEN/USDT,7.80000000,8.00000000,7.80000000
9888,2026-08-13T15:00:00+00:00,2026-08-13T19:00:00+00:00,S78_SL5_TP8,RE/USDT,-5.20000000,-5.00000000,-5.20000000
9897,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL5_TP8,KORUB/USDT,0.55046904,0.75046904,0.55046904
10188,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S78_SL5_TP10,EDEN/USDT,9.80000000,10.00000000,9.80000000
10477,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S78_SL5_TP12,EDEN/USDT,11.80000000,12.00000000,11.80000000
10770,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL5_TP15,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
10771,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL5_TP15,KORUB/USDT,0.55046904,0.75046904,0.55046904
11049,2026-08-13T15:00:00+00:00,2026-08-14T00:00:00+00:00,S78_SL6_TP8,ACE/USDT,7.80000000,8.00000000,7.80000000
11055,2026-08-13T15:00:00+00:00,2026-08-14T09:00:00+00:00,S78_SL6_TP8,RE/USDT,-6.20000000,-6.00000000,-6.20000000
11057,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL6_TP8,KORUB/USDT,0.55046904,0.75046904,0.55046904
11348,2026-08-13T15:00:00+00:00,2026-08-14T09:00:00+00:00,S78_SL6_TP10,RE/USDT,-6.20000000,-6.00000000,-6.20000000
11350,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL6_TP10,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
11351,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL6_TP10,KORUB/USDT,0.55046904,0.75046904,0.55046904
11628,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL6_TP12,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
11629,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL6_TP12,KORUB/USDT,0.55046904,0.75046904,0.55046904
11905,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S78_SL6_TP15,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
12195,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S80_SL4_TP8,EDEN/USDT,7.80000000,8.00000000,7.80000000
12205,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL4_TP8,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
12522,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL4_TP10,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
12523,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL4_TP10,KORUB/USDT,0.55046904,0.75046904,0.55046904
12807,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S80_SL4_TP12,EDEN/USDT,11.80000000,12.00000000,11.80000000
13104,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S80_SL4_TP15,EDEN/USDT,14.80000000,15.00000000,14.80000000
13107,2026-08-13T15:00:00+00:00,2026-08-14T02:00:00+00:00,S80_SL4_TP15,SOXLB/USDT,-4.20000000,-4.00000000,-4.20000000
13414,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL5_TP8,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
13415,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL5_TP8,KORUB/USDT,0.55046904,0.75046904,0.55046904
13701,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S80_SL5_TP10,EDEN/USDT,9.80000000,10.00000000,9.80000000
13709,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL5_TP10,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
13990,2026-08-13T15:00:00+00:00,2026-08-13T19:00:00+00:00,S80_SL5_TP12,RE/USDT,-5.20000000,-5.00000000,-5.20000000
13999,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL5_TP12,KORUB/USDT,0.55046904,0.75046904,0.55046904
14273,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S80_SL5_TP15,EDEN/USDT,14.80000000,15.00000000,14.80000000
14279,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL5_TP15,KORUB/USDT,0.55046904,0.75046904,0.55046904
14557,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S80_SL6_TP8,EDEN/USDT,7.80000000,8.00000000,7.80000000
14565,2026-08-13T15:00:00+00:00,2026-08-14T09:00:00+00:00,S80_SL6_TP8,RE/USDT,-6.20000000,-6.00000000,-6.20000000
14567,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL6_TP8,KORUB/USDT,0.55046904,0.75046904,0.55046904
14853,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL6_TP10,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
15130,2026-08-13T15:00:00+00:00,2026-08-14T09:00:00+00:00,S80_SL6_TP12,RE/USDT,-6.20000000,-6.00000000,-6.20000000
15133,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL6_TP12,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
15134,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL6_TP12,KORUB/USDT,0.55046904,0.75046904,0.55046904
15409,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S80_SL6_TP15,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
15699,2026-08-13T15:00:00+00:00,2026-08-13T19:00:00+00:00,S82_SL4_TP8,RE/USDT,-4.20000000,-4.00000000,-4.20000000
15713,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S82_SL4_TP8,KORUB/USDT,0.55046904,0.75046904,0.55046904
16020,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S82_SL4_TP10,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
16303,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,S82_SL4_TP12,EDEN/USDT,11.80000000,12.00000000,11.80000000
16609,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S82_SL4_TP15,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
16907,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S82_SL5_TP8,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
18049,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S82_SL6_TP8,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
18338,2026-08-13T15:00:00+00:00,2026-08-14T09:00:00+00:00,S82_SL6_TP10,RE/USDT,-6.20000000,-6.00000000,-6.20000000
18342,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S82_SL6_TP10,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
18343,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S82_SL6_TP10,KORUB/USDT,0.55046904,0.75046904,0.55046904
18623,2026-08-13T15:00:00+00:00,2026-08-14T09:00:00+00:00,S82_SL6_TP12,RE/USDT,-6.20000000,-6.00000000,-6.20000000
18626,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S82_SL6_TP12,KORUB/USDT,0.55046904,0.75046904,0.55046904
18903,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S82_SL6_TP15,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
19175,2026-08-13T15:00:00+00:00,2026-08-14T02:00:00+00:00,S85_SL4_TP8,SOXLB/USDT,-4.20000000,-4.00000000,-4.20000000
19187,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL4_TP8,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
19455,2026-08-13T15:00:00+00:00,2026-08-14T02:00:00+00:00,S85_SL4_TP10,SOXLB/USDT,-4.20000000,-4.00000000,-4.20000000
19465,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL4_TP10,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
19730,2026-08-13T15:00:00+00:00,2026-08-13T19:00:00+00:00,S85_SL4_TP12,RE/USDT,-4.20000000,-4.00000000,-4.20000000
19732,2026-08-13T15:00:00+00:00,2026-08-14T02:00:00+00:00,S85_SL4_TP12,SOXLB/USDT,-4.20000000,-4.00000000,-4.20000000
19742,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL4_TP12,KORUB/USDT,0.55046904,0.75046904,0.55046904
20005,2026-08-13T15:00:00+00:00,2026-08-14T02:00:00+00:00,S85_SL4_TP15,SOXLB/USDT,-4.20000000,-4.00000000,-4.20000000
20287,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL5_TP8,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
20288,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL5_TP8,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
20563,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL5_TP10,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
20564,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL5_TP10,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
20837,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL5_TP12,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
20838,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL5_TP12,KORUB/USDT,0.55046904,0.75046904,0.55046904
21102,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL5_TP15,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
21368,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL6_TP8,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
21369,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL6_TP8,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
21639,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL6_TP10,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
21640,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL6_TP10,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
21641,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL6_TP10,KORUB/USDT,0.55046904,0.75046904,0.55046904
21908,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL6_TP12,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
21909,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL6_TP12,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
21910,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL6_TP12,KORUB/USDT,0.55046904,0.75046904,0.55046904
22172,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,S85_SL6_TP15,SOXLB/USDT,-6.20000000,-6.00000000,-6.20000000
22386,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E1_P5,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
22387,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E1_P5,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
22624,2026-08-13T15:00:00+00:00,2026-08-13T18:00:00+00:00,CD6_E1_P7,EDEN/USDT,9.80000000,10.00000000,9.80000000
22631,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E1_P7,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
22954,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E1_P10,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
22955,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E1_P10,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
23398,2026-08-13T15:00:00+00:00,2026-08-14T01:00:00+00:00,CD6_E1_P15,ACE/USDT,9.80000000,10.00000000,9.80000000
23410,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E1_P15,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
23676,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E2_P5,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
23677,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E2_P5,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
23919,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E2_P7,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
23920,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E2_P7,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
24241,2026-08-13T15:00:00+00:00,2026-08-14T01:00:00+00:00,CD6_E2_P10,ACE/USDT,9.80000000,10.00000000,9.80000000
24250,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E2_P10,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
24251,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E2_P10,KORUB/USDT,0.55046904,0.75046904,0.55046904
24707,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E2_P15,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
24708,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E2_P15,KORUB/USDT,0.55046904,0.75046904,0.55046904
24709,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD6_E2_P15,SKHYB/USDT,-0.93887187,-0.73887187,-0.93887187
24970,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD12_E1_P5,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
25206,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD12_E1_P7,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
25207,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD12_E1_P7,KORUB/USDT,0.55046904,0.75046904,0.55046904
25622,2026-08-13T15:00:00+00:00,2026-08-13T19:00:00+00:00,CD12_E1_P15,RE/USDT,-5.20000000,-5.00000000,-5.20000000
25636,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD12_E1_P15,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
25637,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD12_E1_P15,KORUB/USDT,0.55046904,0.75046904,0.55046904
25893,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD12_E2_P5,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
26133,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD12_E2_P7,WLD/USDT,-0.43068051,-0.23068051,-0.43068051
26449,2026-08-13T15:00:00+00:00,2026-08-13T19:00:00+00:00,CD12_E2_P10,RE/USDT,-5.20000000,-5.00000000,-5.20000000
26459,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD12_E2_P10,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
26460,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD12_E2_P10,KORUB/USDT,0.55046904,0.75046904,0.55046904
26907,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD12_E2_P15,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
26908,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD12_E2_P15,KORUB/USDT,0.55046904,0.75046904,0.55046904
27170,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD24_E1_P5,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
27171,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD24_E1_P5,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
27405,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD24_E1_P7,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
27406,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD24_E1_P7,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
27727,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD24_E1_P10,SOXLB/USDT,-5.20000000,-5.00000000,-5.20000000
27728,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD24_E1_P10,KORUB/USDT,0.55046904,0.75046904,0.55046904
28169,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD24_E1_P15,KORUB/USDT,0.55046904,0.75046904,0.55046904
28427,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,CD24_E2_P5,PUMP/USDT,-2.31658570,-2.11658570,-2.31658570
