trade_row,scenario,symbol,entry_time,exit_time,entry_price,exit_price,entry_exec,exit_exec,quantity,notional,entry_fee,exit_fee,gross_pnl,net_pnl,net_return_pct,exit_reason
24428,CD6_E2_P15,BNB/USDT,2026-07-29T07:00:00+00:00,2026-07-30T07:00:00+00:00,571.9,574.72,572.4718999999999,574.1452800000001,0.17468106294824257,100.0,0.1,0.10029230779711637,0.29230779711636146,0.09201548931924508,0.09201548931924508,TIME
25360,CD12_E1_P15,BNB/USDT,2026-07-29T07:00:00+00:00,2026-07-30T07:00:00+00:00,571.9,574.72,572.4718999999999,574.1452800000001,0.17468106294824257,100.0,0.1,0.10029230779711637,0.29230779711636146,0.09201548931924508,0.09201548931924508,TIME
26632,CD12_E2_P15,BNB/USDT,2026-07-29T07:00:00+00:00,2026-07-30T07:00:00+00:00,571.9,574.72,572.4718999999999,574.1452800000001,0.17468106294824257,100.0,0.1,0.10029230779711637,0.29230779711636146,0.09201548931924508,0.09201548931924508,TIME
27898,CD24_E1_P15,BNB/USDT,2026-07-29T07:00:00+00:00,2026-07-30T07:00:00+00:00,571.9,574.72,572.4718999999999,574.1452800000001,0.17468106294824257,100.0,0.1,0.10029230779711637,0.29230779711636146,0.09201548931924508,0.09201548931924508,TIME
27899,CD24_E1_P15,USD1/USDT,2026-07-29T07:00:00+00:00,2026-07-30T07:00:00+00:00,1.00001,1.00002,1.00101001,0.9990199799999999,99.89910090909082,100.0,0.1,0.09980119779221788,-0.1988022077821156,-0.3986034055743335,-0.3986034055743335,TIME
108,S72_SL4_TP8,ALPINE/USDT,2026-07-30T03:00:00+00:00,2026-07-30T10:00:00+00:00,0.32,0.3072,0.32032,0.30689279999999997,312.1878121878122,100.0,0.1,0.0958081918081918,-4.1918081918082,-4.3876163836163915,-4.3876163836163915,STOP
504,S72_SL4_TP10,ALPINE/USDT,2026-07-30T03:00:00+00:00,2026-07-30T10:00:00+00:00,0.32,0.3072,0.32032,0.30689279999999997,312.1878121878122,100.0,0.1,0.0958081918081918,-4.1918081918082,-4.3876163836163915,-4.3876163836163915,STOP
877,S72_SL4_TP12,ALPINE/USDT,2026-07-30T03:00:00+00:00,2026-07-30T10:00:00+00:00,0.32,0.3072,0.32032,0.30689279999999997,312.1878121878122,100.0,0.1,0.0958081918081918,-4.1918081918082,-4.3876163836163915,-4.3876163836163915,STOP
109,S72_SL4_TP8,MUBARAK/USDT,2026-07-29T11:00:00+00:00,2026-07-30T11:00:00+00:00,0.0113,0.01142,0.011311299999999998,0.01140858,8840.716805318576,100.0,0.1,0.1008600249308214,0.8600249308214059,0.6591649058905845,0.6591649058905845,TIME
27900,CD24_E1_P15,GIGGLE/USDT,2026-07-30T10:00:00+00:00,2026-07-30T14:00:00+00:00,26.67,29.337000000000003,26.696669999999997,29.307663,3.745785523063364,100.0,0.1,0.1097802197802198,9.780219780219797,9.570439560439578,9.570439560439578,TARGET
29157,CD24_E2_P15,GIGGLE/USDT,2026-07-30T10:00:00+00:00,2026-07-30T14:00:00+00:00,26.67,29.337000000000003,26.696669999999997,29.307663,3.745785523063364,100.0,0.1,0.1097802197802198,9.780219780219797,9.570439560439578,9.570439560439578,TARGET
509,S72_SL4_TP10,UNI/USDT,2026-07-30T10:00:00+00:00,2026-07-30T16:00:00+00:00,4.064,4.470400000000001,4.068064,4.465929600000001,24.581717495103323,100.0,0.1,0.10978021978021982,9.78021978021981,9.57043956043959,9.57043956043959,TARGET
510,S72_SL4_TP10,GPS/USDT,2026-07-30T11:00:00+00:00,2026-07-30T16:00:00+00:00,0.00987,0.0094752,0.009879869999999999,0.0094657248,10121.590668703131,100.0,0.1,0.0958081918081918,-4.191808191808178,-4.387616383616369,-4.387616383616369,STOP
15522,S82_SL4_TP8,USDE/USDT,2026-07-30T07:00:00+00:00,2026-07-31T07:00:00+00:00,1.001,1.0006,1.0020009999999997,0.9995993999999999,99.80029960049943,100.0,0.1,0.09976031960047946,-0.23968039952053763,-0.4394407191210171,-0.4394407191210171,TIME
15834,S82_SL4_TP10,USDE/USDT,2026-07-30T07:00:00+00:00,2026-07-31T07:00:00+00:00,1.001,1.0006,1.0020009999999997,0.9995993999999999,99.80029960049943,100.0,0.1,0.09976031960047946,-0.23968039952053763,-0.4394407191210171,-0.4394407191210171,TIME
16137,S82_SL4_TP12,USDE/USDT,2026-07-30T07:00:00+00:00,2026-07-31T07:00:00+00:00,1.001,1.0006,1.0020009999999997,0.9995993999999999,99.80029960049943,100.0,0.1,0.09976031960047946,-0.23968039952053763,-0.4394407191210171,-0.4394407191210171,TIME
16432,S82_SL4_TP15,USDE/USDT,2026-07-30T07:00:00+00:00,2026-07-31T07:00:00+00:00,1.001,1.0006,1.0020009999999997,0.9995993999999999,99.80029960049943,100.0,0.1,0.09976031960047946,-0.23968039952053763,-0.4394407191210171,-0.4394407191210171,TIME
16724,S82_SL5_TP8,USDE/USDT,2026-07-30T07:00:00+00:00,2026-07-31T07:00:00+00:00,1.001,1.0006,1.0020009999999997,0.9995993999999999,99.80029960049943,100.0,0.1,0.09976031960047946,-0.23968039952053763,-0.4394407191210171,-0.4394407191210171,TIME
17025,S82_SL5_TP10,USDE/USDT,2026-07-30T07:00:00+00:00,2026-07-31T07:00:00+00:00,1.001,1.0006,1.0020009999999997,0.9995993999999999,99.80029960049943,100.0,0.1,0.09976031960047946,-0.23968039952053763,-0.4394407191210171,-0.4394407191210171,TIME
117,S72_SL4_TP8,BCH/USDT,2026-07-30T14:00:00+00:00,2026-07-31T09:00:00+00:00,218.7,209.95199999999997,218.91869999999997,209.74204799999998,0.4567905802473704,100.0,0.1,0.0958081918081918,-4.191808191808188,-4.387616383616379,-4.387616383616379,STOP
1630,S72_SL5_TP8,BCH/USDT,2026-07-30T16:00:00+00:00,2026-07-31T09:00:00+00:00,220.4,209.38,220.6204,209.17061999999999,0.45326724092604315,100.0,0.1,0.09481018981018981,-5.189810189810192,-5.384620379620381,-5.384620379620381,STOP
2000,S72_SL5_TP10,BCH/USDT,2026-07-30T16:00:00+00:00,2026-07-31T09:00:00+00:00,220.4,209.38,220.6204,209.17061999999999,0.45326724092604315,100.0,0.1,0.09481018981018981,-5.189810189810192,-5.384620379620381,-5.384620379620381,STOP
17314,S82_SL5_TP12,HOME/USDT,2026-07-31T07:00:00+00:00,2026-07-31T11:00:00+00:00,0.00556,0.005281999999999999,0.005565559999999999,0.005276718,17967.643866924445,100.0,0.1,0.09481018981018982,-5.189810189810177,-5.384620379620366,-5.384620379620366,STOP
17601,S82_SL5_TP15,HOME/USDT,2026-07-31T07:00:00+00:00,2026-07-31T11:00:00+00:00,0.00556,0.005281999999999999,0.005565559999999999,0.005276718,17967.643866924445,100.0,0.1,0.09481018981018982,-5.189810189810177,-5.384620379620366,-5.384620379620366,STOP
19574,S85_SL4_TP12,HOME/USDT,2026-07-31T07:00:00+00:00,2026-07-31T11:00:00+00:00,0.00556,0.0053376,0.005565559999999999,0.005332262399999999,17967.643866924445,100.0,0.1,0.0958081918081918,-4.191808191808187,-4.387616383616378,-4.387616383616378,STOP
20120,S85_SL5_TP8,HOME/USDT,2026-07-31T07:00:00+00:00,2026-07-31T11:00:00+00:00,0.00556,0.005281999999999999,0.005565559999999999,0.005276718,17967.643866924445,100.0,0.1,0.09481018981018982,-5.189810189810177,-5.384620379620366,-5.384620379620366,STOP
20400,S85_SL5_TP10,HOME/USDT,2026-07-31T07:00:00+00:00,2026-07-31T11:00:00+00:00,0.00556,0.005281999999999999,0.005565559999999999,0.005276718,17967.643866924445,100.0,0.1,0.09481018981018982,-5.189810189810177,-5.384620379620366,-5.384620379620366,STOP
20674,S85_SL5_TP12,HOME/USDT,2026-07-31T07:00:00+00:00,2026-07-31T11:00:00+00:00,0.00556,0.005281999999999999,0.005565559999999999,0.005276718,17967.643866924445,100.0,0.1,0.09481018981018982,-5.189810189810177,-5.384620379620366,-5.384620379620366,STOP
517,S72_SL4_TP10,PAXG/USDT,2026-07-30T14:00:00+00:00,2026-07-31T14:00:00+00:00,4096.71,4049.69,4100.80671,4045.64031,0.024385445857798064,100.0,0.1,0.09865474273963037,-1.3452572603696216,-1.5439120031092521,-1.5439120031092521,TIME
27917,CD24_E1_P15,MSTRB/USDT,2026-07-31T11:00:00+00:00,2026-07-31T14:00:00+00:00,96.25,91.4375,96.34624999999998,91.3460625,1.037923115845194,100.0,0.1,0.09481018981018985,-5.189810189810172,-5.384620379620361,-5.384620379620361,STOP
29174,CD24_E2_P15,MSTRB/USDT,2026-07-31T11:00:00+00:00,2026-07-31T14:00:00+00:00,96.25,91.4375,96.34624999999998,91.3460625,1.037923115845194,100.0,0.1,0.09481018981018985,-5.189810189810172,-5.384620379620361,-5.384620379620361,STOP
130,S72_SL4_TP8,ALPINE/USDT,2026-07-31T09:00:00+00:00,2026-08-01T09:00:00+00:00,0.318,0.321,0.318318,0.320679,314.15125754748397,100.0,0.1,0.10074171111906961,0.7417111190696103,0.5409694079505407,0.5409694079505407,TIME
1642,S72_SL5_TP8,BMT/USDT,2026-07-31T09:00:00+00:00,2026-08-01T09:00:00+00:00,0.0115,0.0118,0.0115115,0.0117882,8686.96520870434,100.0,0.1,0.1024036832732485,2.4036832732485016,2.201279589975253,2.201279589975253,TIME
2011,S72_SL5_TP10,BMT/USDT,2026-07-31T09:00:00+00:00,2026-08-01T09:00:00+00:00,0.0115,0.0118,0.0115115,0.0117882,8686.96520870434,100.0,0.1,0.1024036832732485,2.4036832732485016,2.201279589975253,2.201279589975253,TIME
5181,S75_SL4_TP12,TUT/USDT,2026-07-31T14:00:00+00:00,2026-08-01T09:00:00+00:00,0.01518,0.017001600000000002,0.015195179999999999,0.016984598400000002,6581.034249018439,100.0,0.1,0.1117762237762238,11.776223776223796,11.564447552447573,11.564447552447573,TARGET
132,S72_SL4_TP8,USD1/USDT,2026-07-31T11:00:00+00:00,2026-08-01T11:00:00+00:00,1.00003,0.99989,1.00103003,0.9988901099999999,99.8971029870103,100.0,0.1,0.09978622819137604,-0.21377180862395928,-0.4135580368153353,-0.4135580368153353,TIME
900,S72_SL4_TP12,ALPINE/USDT,2026-07-31T11:00:00+00:00,2026-08-01T11:00:00+00:00,0.319,0.321,0.31931899999999996,0.320679,313.1664573670844,100.0,0.1,0.10042590638201924,0.42590638201924347,0.22548047563722423,0.22548047563722423,TIME
2012,S72_SL5_TP10,USD1/USDT,2026-07-31T11:00:00+00:00,2026-08-01T11:00:00+00:00,1.00003,0.99989,1.00103003,0.9988901099999999,99.8971029870103,100.0,0.1,0.09978622819137604,-0.21377180862395928,-0.4135580368153353,-0.4135580368153353,TIME
2373,S72_SL5_TP12,USD1/USDT,2026-07-31T11:00:00+00:00,2026-08-01T11:00:00+00:00,1.00003,0.99989,1.00103003,0.9988901099999999,99.8971029870103,100.0,0.1,0.09978622819137604,-0.21377180862395928,-0.4135580368153353,-0.4135580368153353,TIME
1644,S72_SL5_TP8,HOME/USDT,2026-08-01T09:00:00+00:00,2026-08-01T12:00:00+00:00,0.00591,0.006382800000000001,0.00591591,0.006376417200000001,16903.57020306259,100.0,0.1,0.1077842157842158,7.784215784215797,7.576431568431581,7.576431568431581,TARGET
3081,S72_SL6_TP8,HOME/USDT,2026-08-01T09:00:00+00:00,2026-08-01T12:00:00+00:00,0.00591,0.006382800000000001,0.00591591,0.006376417200000001,16903.57020306259,100.0,0.1,0.1077842157842158,7.784215784215797,7.576431568431581,7.576431568431581,TARGET
531,S72_SL4_TP10,USD1/USDT,2026-07-31T14:00:00+00:00,2026-08-01T14:00:00+00:00,1.00007,0.99994,1.00107007,0.99894006,99.89310738258312,100.0,0.1,0.09978722668234404,-0.21277331765596633,-0.41256054433831035,-0.41256054433831035,TIME
903,S72_SL4_TP12,EURI/USDT,2026-07-31T14:00:00+00:00,2026-08-01T14:00:00+00:00,1.1512,1.1526,1.1523511999999998,1.1514474000000001,86.77909998271362,100.0,0.1,0.09992156904943565,-0.07843095056434854,-0.2783525196137842,-0.2783525196137842,TIME
1278,S72_SL4_TP15,TUT/USDT,2026-08-01T12:00:00+00:00,2026-08-01T15:00:00+00:00,0.01815,0.017424,0.018168149999999997,0.017406576,5504.137735542695,100.0,0.1,0.09580819180819182,-4.191808191808178,-4.387616383616369,-4.387616383616369,STOP
4152,S72_SL6_TP15,HOME/USDT,2026-08-01T11:00:00+00:00,2026-08-01T16:00:00+00:00,0.0062,0.005828,0.006206199999999999,0.005822172,16112.919338725791,100.0,0.1,0.09381218781218782,-6.187812187812185,-6.381624375624372,-6.381624375624371,STOP
24474,CD6_E2_P15,KAITO/USDT,2026-08-01T12:00:00+00:00,2026-08-01T17:00:00+00:00,1.1065,1.2171500000000002,1.1076065,1.2159328500000002,90.2847717126976,100.0,0.1,0.1097802197802198,9.780219780219802,9.570439560439583,9.570439560439583,TARGET
2021,S72_SL5_TP10,MUBARAK/USDT,2026-08-01T09:00:00+00:00,2026-08-01T19:00:00+00:00,0.01303,0.012378499999999999,0.013043029999999999,0.012366121499999999,7666.930153499609,100.0,0.1,0.09481018981018981,-5.189810189810191,-5.38462037962038,-5.38462037962038,STOP
3088,S72_SL6_TP8,MUBARAK/USDT,2026-08-01T09:00:00+00:00,2026-08-01T19:00:00+00:00,0.01303,0.012248199999999999,0.013043029999999999,0.012235951799999999,7666.930153499609,100.0,0.1,0.09381218781218782,-6.18781218781219,-6.381624375624377,-6.381624375624377,STOP
2022,S72_SL5_TP10,HEI/USDT,2026-08-01T19:00:00+00:00,2026-08-01T21:00:00+00:00,0.0961,0.091295,0.09619609999999999,0.091203705,1039.5431831435994,100.0,0.1,0.09481018981018981,-5.189810189810187,-5.384620379620376,-5.384620379620376,STOP
2737,S72_SL5_TP15,HEI/USDT,2026-08-01T19:00:00+00:00,2026-08-01T21:00:00+00:00,0.0961,0.091295,0.09619609999999999,0.091203705,1039.5431831435994,100.0,0.1,0.09481018981018981,-5.189810189810187,-5.384620379620376,-5.384620379620376,STOP
5191,S75_SL4_TP12,HEI/USDT,2026-08-01T21:00:00+00:00,2026-08-02T01:00:00+00:00,0.0888,0.085248,0.08888879999999999,0.08516275200000001,1125.001125001125,100.0,0.1,0.09580819180819182,-4.191808191808171,-4.387616383616362,-4.387616383616362,STOP
5540,S75_SL4_TP15,HEI/USDT,2026-08-01T21:00:00+00:00,2026-08-02T01:00:00+00:00,0.0888,0.085248,0.08888879999999999,0.08516275200000001,1125.001125001125,100.0,0.1,0.09580819180819182,-4.191808191808171,-4.387616383616362,-4.387616383616362,STOP
2383,S72_SL5_TP12,GIGGLE/USDT,2026-08-02T01:00:00+00:00,2026-08-02T04:00:00+00:00,43.4,41.23,43.4434,41.18877,2.3018456198179704,100.0,0.1,0.09481018981018982,-5.189810189810188,-5.384620379620377,-5.384620379620377,STOP
22801,CD6_E1_P10,GIGGLE/USDT,2026-08-02T01:00:00+00:00,2026-08-02T04:00:00+00:00,43.4,41.23,43.4434,41.18877,2.3018456198179704,100.0,0.1,0.09481018981018982,-5.189810189810188,-5.384620379620377,-5.384620379620377,STOP
10042,S78_SL5_TP10,KAITO/USDT,2026-08-01T17:00:00+00:00,2026-08-02T06:00:00+00:00,1.2278,1.16641,1.2290278,1.16524359,81.36512453176405,100.0,0.1,0.09481018981018981,-5.189810189810181,-5.384620379620371,-5.384620379620371,STOP
142,S72_SL4_TP8,POL/USDT,2026-08-01T11:00:00+00:00,2026-08-02T11:00:00+00:00,0.07256,0.07252,0.07263255999999998,0.07244748,1376.7929975206714,100.0,0.1,0.09974518315201888,-0.2548168479811124,-0.4545620311331313,-0.4545620311331313,TIME
143,S72_SL4_TP8,BICO/USDT,2026-08-01T11:00:00+00:00,2026-08-02T11:00:00+00:00,0.01199,0.0119,0.012001989999999999,0.0118881,8331.951618023346,100.0,0.1,0.09905107403022335,-0.9489259697766659,-1.1479770438068893,-1.1479770438068893,TIME
539,S72_SL4_TP10,BICO/USDT,2026-08-01T11:00:00+00:00,2026-08-02T11:00:00+00:00,0.01199,0.0119,0.012001989999999999,0.0118881,8331.951618023346,100.0,0.1,0.09905107403022335,-0.9489259697766659,-1.1479770438068893,-1.1479770438068893,TIME
3807,S72_SL6_TP12,PUMP/USDT,2026-08-02T04:00:00+00:00,2026-08-02T12:00:00+00:00,0.002274,0.0021375599999999997,0.0022762739999999996,0.0021354224399999996,43931.4423483289,100.0,0.1,0.09381218781218782,-6.1878121878121854,-6.381624375624373,-6.381624375624373,STOP
4493,S75_SL4_TP8,KAITO/USDT,2026-08-01T14:00:00+00:00,2026-08-02T13:00:00+00:00,1.1629,1.116384,1.1640629,1.1152676160000001,85.9060107490755,100.0,0.1,0.09580819180819182,-4.191808191808182,-4.387616383616373,-4.387616383616373,STOP
4852,S75_SL4_TP10,KAITO/USDT,2026-08-01T14:00:00+00:00,2026-08-02T13:00:00+00:00,1.1629,1.116384,1.1640629,1.1152676160000001,85.9060107490755,100.0,0.1,0.09580819180819182,-4.191808191808182,-4.387616383616373,-4.387616383616373,STOP
146,S72_SL4_TP8,KAITO/USDT,2026-08-01T16:00:00+00:00,2026-08-02T13:00:00+00:00,1.1497,1.1037119999999998,1.1508496999999998,1.1026082879999999,86.8923196486909,100.0,0.1,0.09580819180819182,-4.191808191808182,-4.387616383616373,-4.387616383616373,STOP
1289,S72_SL4_TP15,PEPE/USDT,2026-08-01T15:00:00+00:00,2026-08-02T15:00:00+00:00,2.8e-06,2.9e-06,2.8027999999999997e-06,2.8971e-06,35678607.10717854,100.0,0.1,0.10336449265020696,3.3644926502069548,3.161128157556748,3.1611281575567483,TIME
12051,S80_SL4_TP8,PORTAL/USDT,2026-08-02T04:00:00+00:00,2026-08-02T15:00:00+00:00,0.00999,0.0107892,0.00999999,0.0107784108,10000.01000001,100.0,0.1,0.10778421578421579,7.784215784215788,7.576431568431572,7.576431568431572,TARGET
5548,S75_SL4_TP15,GIGGLE/USDT,2026-08-02T12:00:00+00:00,2026-08-02T15:00:00+00:00,44.38,42.6048,44.42438,42.5621952,2.251016221273094,100.0,0.1,0.0958081918081918,-4.191808191808195,-4.387616383616386,-4.387616383616386,STOP
148,S72_SL4_TP8,GIGGLE/USDT,2026-08-02T13:00:00+00:00,2026-08-02T15:00:00+00:00,44.4,42.623999999999995,44.444399999999995,42.58137599999999,2.2500022500022503,100.0,0.1,0.0958081918081918,-4.191808191808199,-4.38761638361639,-4.38761638361639,STOP
13259,S80_SL5_TP8,GIGGLE/USDT,2026-08-02T13:00:00+00:00,2026-08-02T15:00:00+00:00,44.4,42.18,44.444399999999995,42.13782,2.2500022500022503,100.0,0.1,0.09481018981018981,-5.189810189810183,-5.384620379620372,-5.384620379620372,STOP
27953,CD24_E1_P15,HOME/USDT,2026-08-02T11:00:00+00:00,2026-08-02T17:00:00+00:00,0.00784,0.008624,0.007847839999999998,0.008615376,12742.359681135194,100.0,0.1,0.1097802197802198,9.780219780219795,9.570439560439576,9.570439560439576,TARGET
29210,CD24_E2_P15,HOME/USDT,2026-08-02T11:00:00+00:00,2026-08-02T17:00:00+00:00,0.00784,0.008624,0.007847839999999998,0.008615376,12742.359681135194,100.0,0.1,0.1097802197802198,9.780219780219795,9.570439560439576,9.570439560439576,TARGET
12054,S80_SL4_TP8,GIGGLE/USDT,2026-08-02T11:00:00+00:00,2026-08-02T18:00:00+00:00,43.86,42.105599999999995,43.903859999999995,42.063494399999996,2.277704056089829,100.0,0.1,0.0958081918081918,-4.191808191808189,-4.38761638361638,-4.38761638361638,STOP
5889,S75_SL5_TP8,BICO/USDT,2026-08-02T15:00:00+00:00,2026-08-02T18:00:00+00:00,0.01213,0.013100400000000002,0.01214213,0.013087299600000001,8235.787295968665,100.0,0.1,0.1077842157842158,7.7842157842158,7.576431568431585,7.576431568431586,TARGET
7253,S75_SL6_TP8,BICO/USDT,2026-08-02T15:00:00+00:00,2026-08-02T18:00:00+00:00,0.01213,0.013100400000000002,0.01214213,0.013087299600000001,8235.787295968665,100.0,0.1,0.1077842157842158,7.7842157842158,7.576431568431585,7.576431568431586,TARGET
19036,S85_SL4_TP8,BICO/USDT,2026-08-02T15:00:00+00:00,2026-08-02T18:00:00+00:00,0.01213,0.013100400000000002,0.01214213,0.013087299600000001,8235.787295968665,100.0,0.1,0.1077842157842158,7.7842157842158,7.576431568431585,7.576431568431586,TARGET
20144,S85_SL5_TP8,BICO/USDT,2026-08-02T15:00:00+00:00,2026-08-02T18:00:00+00:00,0.01213,0.013100400000000002,0.01214213,0.013087299600000001,8235.787295968665,100.0,0.1,0.1077842157842158,7.7842157842158,7.576431568431585,7.576431568431586,TARGET
21227,S85_SL6_TP8,BICO/USDT,2026-08-02T15:00:00+00:00,2026-08-02T18:00:00+00:00,0.01213,0.013100400000000002,0.01214213,0.013087299600000001,8235.787295968665,100.0,0.1,0.1077842157842158,7.7842157842158,7.576431568431585,7.576431568431586,TARGET
152,S72_SL4_TP8,EDEN/USDT,2026-08-02T13:00:00+00:00,2026-08-02T20:00:00+00:00,0.03917,0.042303600000000004,0.03920917,0.0422612964,2550.4237911692594,100.0,0.1,0.10778421578421578,7.784215784215785,7.57643156843157,7.57643156843157,TARGET
154,S72_SL4_TP8,FDUSD/USDT,2026-08-02T06:00:00+00:00,2026-08-03T06:00:00+00:00,0.9982,0.9979,0.9991981999999998,0.9969021,100.08024433991176,100.0,0.1,0.09977020575097115,-0.22979424902885148,-0.42956445477982264,-0.42956445477982264,TIME
551,S72_SL4_TP10,TUT/USDT,2026-08-02T20:00:00+00:00,2026-08-03T07:00:00+00:00,0.01766,0.019426,0.017677659999999998,0.019406574,5656.857298986405,100.0,0.1,0.1097802197802198,9.78021978021979,9.57043956043957,9.57043956043957,TARGET
1667,S72_SL5_TP8,GIGGLE/USDT,2026-08-03T06:00:00+00:00,2026-08-03T07:00:00+00:00,45.49,43.2155,45.535489999999996,43.172284499999996,2.1960892481886107,100.0,0.1,0.0948101898101898,-5.1898101898101885,-5.384620379620378,-5.384620379620378,STOP
155,S72_SL4_TP8,SKHYB/USDT,2026-08-02T17:00:00+00:00,2026-08-03T09:00:00+00:00,148.35,142.416,148.49835,142.273584,0.6734081557135148,100.0,0.1,0.09580819180819182,-4.191808191808184,-4.3876163836163755,-4.3876163836163755,STOP
552,S72_SL4_TP10,SKHYB/USDT,2026-08-02T17:00:00+00:00,2026-08-03T09:00:00+00:00,148.35,142.416,148.49835,142.273584,0.6734081557135148,100.0,0.1,0.09580819180819182,-4.191808191808184,-4.3876163836163755,-4.3876163836163755,STOP
8561,S78_SL4_TP8,BICO/USDT,2026-08-03T09:00:00+00:00,2026-08-03T11:00:00+00:00,0.01649,0.0178092,0.01650649,0.0177913908,6058.223159496659,100.0,0.1,0.10778421578421579,7.784215784215799,7.576431568431583,7.576431568431582,TARGET
12062,S80_SL4_TP8,BICO/USDT,2026-08-03T09:00:00+00:00,2026-08-03T11:00:00+00:00,0.01649,0.0178092,0.01650649,0.0177913908,6058.223159496659,100.0,0.1,0.10778421578421579,7.784215784215799,7.576431568431583,7.576431568431582,TARGET
158,S72_SL4_TP8,ALLO/USDT,2026-08-03T11:00:00+00:00,2026-08-03T12:00:00+00:00,0.292,0.28031999999999996,0.29229199999999994,0.28003967999999996,342.1236297948627,100.0,0.1,0.0958081918081918,-4.191808191808187,-4.387616383616378,-4.387616383616378,STOP
555,S72_SL4_TP10,ALLO/USDT,2026-08-03T11:00:00+00:00,2026-08-03T12:00:00+00:00,0.292,0.28031999999999996,0.29229199999999994,0.28003967999999996,342.1236297948627,100.0,0.1,0.0958081918081918,-4.191808191808187,-4.387616383616378,-4.387616383616378,STOP
6245,S75_SL5_TP10,GIGGLE/USDT,2026-08-03T07:00:00+00:00,2026-08-03T15:00:00+00:00,43.21,41.0495,43.253209999999996,41.0084505,2.311967134924784,100.0,0.1,0.09481018981018982,-5.189810189810175,-5.384620379620364,-5.384620379620364,STOP
13578,S80_SL5_TP10,GIGGLE/USDT,2026-08-03T07:00:00+00:00,2026-08-03T15:00:00+00:00,43.21,41.0495,43.253209999999996,41.0084505,2.311967134924784,100.0,0.1,0.09481018981018982,-5.189810189810175,-5.384620379620364,-5.384620379620364,STOP
24516,CD6_E2_P15,GPS/USDT,2026-08-03T15:00:00+00:00,2026-08-03T17:00:00+00:00,0.00995,0.0094525,0.009959949999999999,0.009443047500000001,10040.211045236172,100.0,0.1,0.09481018981018982,-5.189810189810167,-5.3846203796203564,-5.3846203796203564,STOP
27975,CD24_E1_P15,GPS/USDT,2026-08-03T15:00:00+00:00,2026-08-03T17:00:00+00:00,0.00995,0.0094525,0.009959949999999999,0.009443047500000001,10040.211045236172,100.0,0.1,0.09481018981018982,-5.189810189810167,-5.3846203796203564,-5.3846203796203564,STOP
165,S72_SL4_TP8,NEAR/USDT,2026-08-02T18:00:00+00:00,2026-08-03T18:00:00+00:00,1.71,1.747,1.7117099999999998,1.7452530000000002,58.42111105269001,100.0,0.1,0.1019596193280404,1.9596193280403997,1.7576597087123593,1.7576597087123593,TIME
562,S72_SL4_TP10,NEAR/USDT,2026-08-02T18:00:00+00:00,2026-08-03T18:00:00+00:00,1.71,1.747,1.7117099999999998,1.7452530000000002,58.42111105269001,100.0,0.1,0.1019596193280404,1.9596193280403997,1.7576597087123593,1.7576597087123593,TIME
563,S72_SL4_TP10,ZEC/USDT,2026-08-02T18:00:00+00:00,2026-08-03T18:00:00+00:00,474.85,487.68,475.32484999999997,487.19232,0.2103824363485309,100.0,0.1,0.1024967072518931,2.4967072518931053,2.294210544641212,2.294210544641212,TIME
933,S72_SL4_TP12,ZEC/USDT,2026-08-02T18:00:00+00:00,2026-08-03T18:00:00+00:00,474.85,487.68,475.32484999999997,487.19232,0.2103824363485309,100.0,0.1,0.1024967072518931,2.4967072518931053,2.294210544641212,2.294210544641212,TIME
1304,S72_SL4_TP15,NEAR/USDT,2026-08-02T18:00:00+00:00,2026-08-03T18:00:00+00:00,1.71,1.747,1.7117099999999998,1.7452530000000002,58.42111105269001,100.0,0.1,0.1019596193280404,1.9596193280403997,1.7576597087123593,1.7576597087123593,TIME
1674,S72_SL5_TP8,ZEC/USDT,2026-08-02T18:00:00+00:00,2026-08-03T18:00:00+00:00,474.85,487.68,475.32484999999997,487.19232,0.2103824363485309,100.0,0.1,0.1024967072518931,2.4967072518931053,2.294210544641212,2.294210544641212,TIME
564,S72_SL4_TP10,PUMP/USDT,2026-08-03T17:00:00+00:00,2026-08-03T22:00:00+00:00,0.002219,0.00213024,0.002221219,0.00212810976,45020.32442546188,100.0,0.1,0.0958081918081918,-4.1918081918081915,-4.387616383616383,-4.387616383616383,STOP
934,S72_SL4_TP12,PUMP/USDT,2026-08-03T17:00:00+00:00,2026-08-03T22:00:00+00:00,0.002219,0.00213024,0.002221219,0.00212810976,45020.32442546188,100.0,0.1,0.0958081918081918,-4.1918081918081915,-4.387616383616383,-4.387616383616383,STOP
168,S72_SL4_TP8,PUMP/USDT,2026-08-03T18:00:00+00:00,2026-08-03T22:00:00+00:00,0.002216,0.00212736,0.002218216,0.00212523264,45081.272518095626,100.0,0.1,0.0958081918081918,-4.191808191808188,-4.387616383616379,-4.387616383616379,STOP
1306,S72_SL4_TP15,PUMP/USDT,2026-08-03T18:00:00+00:00,2026-08-03T22:00:00+00:00,0.002216,0.00212736,0.002218216,0.00212523264,45081.272518095626,100.0,0.1,0.0958081918081918,-4.191808191808188,-4.387616383616379,-4.387616383616379,STOP
4511,S75_SL4_TP8,PUMP/USDT,2026-08-03T18:00:00+00:00,2026-08-03T22:00:00+00:00,0.002216,0.00212736,0.002218216,0.00212523264,45081.272518095626,100.0,0.1,0.0958081918081918,-4.191808191808188,-4.387616383616379,-4.387616383616379,STOP
