row,scenario,gross_return_pct,recorded_return_pct,implicit_cost_pp
176,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
177,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
178,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
179,S72_SL4_TP8,4.521129359660447,4.321129359660447,0.20000000000000018
180,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
181,S72_SL4_TP8,-0.009992006394887731,-0.20999200639488774,0.2
182,S72_SL4_TP8,2.7462121212121327,2.5462121212121325,0.20000000000000018
183,S72_SL4_TP8,2.9716829649168996,2.7716829649168995,0.20000000000000018
184,S72_SL4_TP8,2.93094895458319,2.73094895458319,0.20000000000000018
185,S72_SL4_TP8,4.81534706539839,4.61534706539839,0.20000000000000018
186,S72_SL4_TP8,5.255355873692769,5.055355873692768,0.20000000000000018
187,S72_SL4_TP8,1.4662559130010244,1.2662559130010245,0.19999999999999996
188,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
189,S72_SL4_TP8,-4.000000000000014,-4.200000000000014,0.20000000000000018
190,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
191,S72_SL4_TP8,-3.9999999999999925,-4.199999999999992,0.19999999999999973
192,S72_SL4_TP8,1.984732824427482,1.784732824427482,0.19999999999999996
193,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
194,S72_SL4_TP8,-2.655889145496537,-2.8558891454965374,0.20000000000000018
195,S72_SL4_TP8,-3.9999999999999925,-4.199999999999992,0.19999999999999973
196,S72_SL4_TP8,-3.9999999999999925,-4.199999999999992,0.19999999999999973
197,S72_SL4_TP8,-0.06060081378235216,-0.26060081378235217,0.2
198,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
199,S72_SL4_TP8,-0.15566894404566156,-0.3556689440456616,0.2
200,S72_SL4_TP8,0.46778363366808406,0.26778363366808405,0.2
201,S72_SL4_TP8,1.3691809808314526,1.1691809808314526,0.19999999999999996
202,S72_SL4_TP8,0.43478260869564966,0.23478260869564965,0.2
203,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
204,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
205,S72_SL4_TP8,3.861788617886175,3.6617886178861747,0.20000000000000018
206,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
207,S72_SL4_TP8,-4.000000000000014,-4.200000000000014,0.20000000000000018
208,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
209,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
210,S72_SL4_TP8,-2.630247850278189,-2.830247850278189,0.20000000000000018
211,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
212,S72_SL4_TP8,-0.0100170289492163,-0.2100170289492163,0.2
213,S72_SL4_TP8,1.8459069020866803,1.6459069020866803,0.19999999999999996
214,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
215,S72_SL4_TP8,3.918543659364393,3.718543659364393,0.20000000000000018
216,S72_SL4_TP8,-3.9999999999999925,-4.199999999999992,0.19999999999999973
217,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
218,S72_SL4_TP8,1.1111111111111294,0.9111111111111294,0.19999999999999996
219,S72_SL4_TP8,-3.9999999999999925,-4.199999999999992,0.19999999999999973
220,S72_SL4_TP8,-1.340694006309151,-1.540694006309151,0.19999999999999996
221,S72_SL4_TP8,-3.5145524437122377,-3.714552443712238,0.20000000000000018
222,S72_SL4_TP8,-0.02402113860198174,-0.22402113860198175,0.2
223,S72_SL4_TP8,0.25300442757747454,0.05300442757747453,0.2
224,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
225,S72_SL4_TP8,-1.5898251192368762,-1.7898251192368761,0.19999999999999996
226,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
227,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
228,S72_SL4_TP8,3.6453201970443327,3.4453201970443326,0.20000000000000018
229,S72_SL4_TP8,0.3942828979792923,0.19428289797929227,0.2
230,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
231,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
232,S72_SL4_TP8,0.3369272237196741,0.13692722371967408,0.2
233,S72_SL4_TP8,0.0,-0.2,0.2
234,S72_SL4_TP8,2.8455284552845628,2.6455284552845626,0.20000000000000018
235,S72_SL4_TP8,0.2780352177942591,0.07803521779425909,0.2
236,S72_SL4_TP8,0.008652764558281234,-0.19134723544171878,0.2
237,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
238,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
239,S72_SL4_TP8,4.052684903748727,3.8526849037487265,0.20000000000000018
240,S72_SL4_TP8,3.171641791044766,2.9716417910447657,0.20000000000000018
241,S72_SL4_TP8,-3.9999999999999925,-4.199999999999992,0.19999999999999973
242,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
243,S72_SL4_TP8,-2.855169237854027,-3.0551692378540274,0.20000000000000018
244,S72_SL4_TP8,-4.000000000000014,-4.200000000000014,0.20000000000000018
245,S72_SL4_TP8,0.17513134851139256,-0.02486865148860745,0.2
246,S72_SL4_TP8,1.0797219346250664,0.8797219346250664,0.19999999999999996
247,S72_SL4_TP8,0.2519798416126706,0.05197984161267061,0.2
248,S72_SL4_TP8,2.1212121212121238,1.9212121212121238,0.19999999999999996
249,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
250,S72_SL4_TP8,0.0,-0.2,0.2
251,S72_SL4_TP8,-4.000000000000014,-4.200000000000014,0.20000000000000018
252,S72_SL4_TP8,1.041666666666674,0.8416666666666741,0.19999999999999996
253,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
254,S72_SL4_TP8,-0.5714944383608977,-0.7714944383608977,0.19999999999999996
255,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
256,S72_SL4_TP8,-2.3011176857330673,-2.5011176857330675,0.20000000000000018
257,S72_SL4_TP8,-1.1695906432748426,-1.3695906432748426,0.19999999999999996
258,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
259,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
260,S72_SL4_TP8,-0.1037613488975464,-0.3037613488975464,0.2
261,S72_SL4_TP8,0.01898746827093678,-0.18101253172906323,0.2
262,S72_SL4_TP8,-3.9999999999999925,-4.199999999999992,0.19999999999999973
263,S72_SL4_TP8,-4.000000000000014,-4.200000000000014,0.20000000000000018
264,S72_SL4_TP8,-0.8994276369582943,-1.0994276369582943,0.19999999999999996
265,S72_SL4_TP8,-3.738317757009346,-3.9383177570093464,0.20000000000000018
266,S72_SL4_TP8,0.48443922489724844,0.28443922489724843,0.2
267,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
