scenario,symbol,entry_time,exit_time,entry_price,exit_price,score,return_pct,pnl,reason
V7_BASE,SPCXB/USDT,2026-08-17T14:00:00+00:00,2026-08-18T14:00:00+00:00,148.38,141.04,90.0,-5.041811564900917,-6.041210733903384,24H
V7_BASE,ONG/USDT,2026-08-18T01:00:00+00:00,2026-08-18T18:00:00+00:00,0.05805,0.05479,95.0,-5.710232558139532,-6.793353265321443,STOP_LOSS
V7_BASE,POL/USDT,2026-08-17T19:00:00+00:00,2026-08-18T19:00:00+00:00,0.08002,0.08209,92.0,2.4842664333916478,2.967004531829673,24H
V7_BASE,ZEC/USDT,2026-08-17T20:00:00+00:00,2026-08-18T20:00:00+00:00,518.16,507.71,82.0,-2.114734830940253,-2.5400722330273595,24H
V7_BASE,AAVE/USDT,2026-08-17T21:00:00+00:00,2026-08-18T21:00:00+00:00,89.04,88.29,79.0,-0.9414757412398972,-1.1263075794270065,24H
V7_BASE,NEAR/USDT,2026-08-17T21:00:00+00:00,2026-08-18T21:00:00+00:00,1.641,1.594,76.0,-2.9612431444241296,-3.5425985524584007,24H
V7_BASE,GPS/USDT,2026-08-18T01:00:00+00:00,2026-08-19T01:00:00+00:00,0.01681,0.0146,82.0,-13.233789411064828,-15.743983382968338,STOP_LOSS
V7_BASE,RED/USDT,2026-08-18T20:00:00+00:00,2026-08-19T01:00:00+00:00,0.0954,0.0903,84.0,-5.44056603773585,-6.500443804565421,STOP_LOSS
V7_BASE,ARB/USDT,2026-08-18T09:00:00+00:00,2026-08-19T09:00:00+00:00,0.0755,0.077,87.0,1.884768211920523,2.2555667510294484,24H
V7_BASE,MUBARAK/USDT,2026-08-18T18:00:00+00:00,2026-08-19T09:00:00+00:00,0.01705,0.01908,79.0,11.794252199413497,14.086862536679405,TAKE_PROFIT
V7_BASE,WLFI/USDT,2026-08-18T12:00:00+00:00,2026-08-19T12:00:00+00:00,0.0605,0.06,90.0,-0.9256198347107499,-1.124881966209486,24H
V7_BASE,SOL/USDT,2026-08-18T14:00:00+00:00,2026-08-19T14:00:00+00:00,76.8,80.89,93.0,5.220195312500002,6.270343340837471,24H
V7_BASE,BTC/USDT,2026-08-18T14:00:00+00:00,2026-08-19T14:00:00+00:00,64714.16,65923.21,90.0,1.7664245197650703,2.1217765929329744,24H
V7_BASE,TREE/USDT,2026-08-19T03:00:00+00:00,2026-08-19T14:00:00+00:00,0.0337,0.0406,79.0,20.354302670623152,23.772274147936855,TAKE_PROFIT
V7_BASE,RE/USDT,2026-08-19T09:00:00+00:00,2026-08-19T15:00:00+00:00,0.4022,0.4585,79.0,13.884012928891115,16.44214048541805,TAKE_PROFIT
V7_BASE,PUMP/USDT,2026-08-18T19:00:00+00:00,2026-08-19T16:00:00+00:00,0.00285,0.003162,82.0,10.836421052631579,12.974964189844812,TAKE_PROFIT
V7_BASE,ONG/USDT,2026-08-19T09:00:00+00:00,2026-08-19T17:00:00+00:00,0.06342,0.05998,87.0,-5.518732261116368,-6.535557954564027,STOP_LOSS
V7_BASE,HEI/USDT,2026-08-19T02:00:00+00:00,2026-08-19T19:00:00+00:00,0.1391,0.1316,78.0,-5.486412652767792,-6.407711813116734,STOP_LOSS
V7_BASE,LINK/USDT,2026-08-18T21:00:00+00:00,2026-08-19T20:00:00+00:00,9.504,10.583,81.0,11.241761363636368,13.379336919803691,TAKE_PROFIT
V7_BASE,TRUMP/USDT,2026-08-19T14:00:00+00:00,2026-08-19T20:00:00+00:00,1.424,1.585,84.0,11.19487359550561,13.604663514638162,TAKE_PROFIT
V7_BASE,ALLO/USDT,2026-08-18T21:00:00+00:00,2026-08-19T21:00:00+00:00,0.2978,0.2945,80.0,-1.2070181329751457,-1.4365277599313089,24H
V7_BASE,FET/USDT,2026-08-19T17:00:00+00:00,2026-08-20T19:00:00+00:00,0.1253,0.1408,83.0,12.25794094173984,15.176765142023257,TAKE_PROFIT
V7_BASE,LINK/USDT,2026-08-21T02:00:00+00:00,2026-08-21T21:00:00+00:00,10.879,12.161,75.0,11.672387167938254,14.851936278577028,TAKE_PROFIT
V7_BASE,EDEN/USDT,2026-08-19T12:00:00+00:00,2026-08-22T01:00:00+00:00,0.05682,0.05619,89.0,-1.2076557550158538,-1.4288090573717653,END_OF_REPLAY
V7_BASE,CHIP/USDT,2026-08-19T14:00:00+00:00,2026-08-22T01:00:00+00:00,0.02834,0.02799,85.0,-1.3337685250529328,-1.6208733251838794,END_OF_REPLAY
V7_BASE,BEL/USDT,2026-08-19T14:00:00+00:00,2026-08-22T01:00:00+00:00,0.1074,0.1089,85.0,1.2952513966480366,1.5740650636141282,END_OF_REPLAY
V7_BASE,GIGGLE/USDT,2026-08-19T15:00:00+00:00,2026-08-22T01:00:00+00:00,33.81,34.19,89.0,1.0228039041703494,1.2597712442613584,END_OF_REPLAY
V7_BASE,BMT/USDT,2026-08-19T16:00:00+00:00,2026-08-22T01:00:00+00:00,0.01647,0.01655,89.0,0.3852459016393361,0.4794947815418311,END_OF_REPLAY
V7_BASE,RARE/USDT,2026-08-19T19:00:00+00:00,2026-08-22T01:00:00+00:00,0.01234,0.01246,84.0,0.8714748784440927,1.0734092918394964,END_OF_REPLAY
V7_BASE,POL/USDT,2026-08-19T20:00:00+00:00,2026-08-22T01:00:00+00:00,0.08165,0.0819,79.0,0.205878750765463,0.2591339669318842,END_OF_REPLAY
V7_BASE,DOT/USDT,2026-08-19T20:00:00+00:00,2026-08-22T01:00:00+00:00,0.791,0.791,76.0,-0.10000000000000299,-0.12586727186192093,END_OF_REPLAY
V7_BASE,RED/USDT,2026-08-19T21:00:00+00:00,2026-08-22T01:00:00+00:00,0.097,0.0993,84.0,2.2687628865979304,2.8523740686500645,END_OF_REPLAY
