scenario,symbol,entry_time,exit_time,entry_price,exit_price,score,confidence,notional,entry_fee,exit_fee,gross_return_pct,net_return_pct,pnl,exit_reason
SL7,SKHYB/USDT,2026-07-21T13:00:00+00:00,2026-07-22T13:00:00+00:00,163.9,168.61,73.00000000,68.00000000,100.00000000,0.10000000,0.10287370,2.87370348,2.67082977,2.67082977,24H
SL7,SNDKB/USDT,2026-07-21T13:00:00+00:00,2026-07-22T13:00:00+00:00,1529.08,1577.19,70.00000000,70.00000000,100.00000000,0.10000000,0.10314634,3.14633636,2.94319002,2.94319002,24H
SL7,LTC/USDT,2026-07-21T14:00:00+00:00,2026-07-22T14:00:00+00:00,47.81,46.79,73.00000000,68.00000000,100.00000000,0.10000000,0.09786656,-2.13344489,-2.33131144,-2.33131144,24H
SL7,MSTRB/USDT,2026-07-21T15:00:00+00:00,2026-07-22T15:00:00+00:00,102.67,99.78,73.00000000,68.00000000,100.00000000,0.10000000,0.09718516,-2.81484367,-3.01202883,-3.01202883,24H
SL7,GRAM/USDT,2026-07-21T16:00:00+00:00,2026-07-22T16:00:00+00:00,1.518,1.517,72.00000000,67.00000000,100.00000000,0.10000000,0.09993412,-0.06587615,-0.26581028,-0.26581028,24H
SL7,PORTAL/USDT,2026-07-21T22:00:00+00:00,2026-07-22T22:00:00+00:00,0.01106,0.01088,73.00000000,68.00000000,100.00000000,0.10000000,0.09837251,-1.62748644,-1.82585895,-1.82585895,24H
SL7,KAITO/USDT,2026-07-21T23:00:00+00:00,2026-07-22T23:00:00+00:00,0.9948,0.9862,75.00000000,70.00000000,100.00000000,0.10000000,0.09913550,-0.86449538,-1.06363088,-1.06363088,24H
SL7,CHIP/USDT,2026-07-22T02:00:00+00:00,2026-07-23T02:00:00+00:00,0.0306,0.03026,70.00000000,65.00000000,100.00000000,0.10000000,0.09888889,-1.11111111,-1.31000000,-1.31000000,24H
SL7,BICO/USDT,2026-07-22T03:00:00+00:00,2026-07-23T03:00:00+00:00,0.01388,0.01377,73.00000000,68.00000000,100.00000000,0.10000000,0.09920749,-0.79250720,-0.99171470,-0.99171470,24H
SL7,ONDO/USDT,2026-07-22T10:00:00+00:00,2026-07-23T10:00:00+00:00,0.4109,0.4035,75.00000000,70.00000000,100.00000000,0.10000000,0.09819908,-1.80092480,-1.99912387,-1.99912387,24H
SL7,AAVE/USDT,2026-07-22T13:00:00+00:00,2026-07-23T13:00:00+00:00,97.91,96.11,75.00000000,70.00000000,100.00000000,0.10000000,0.09816158,-1.83842304,-2.03658462,-2.03658462,24H
SL7,MUB/USDT,2026-07-22T13:00:00+00:00,2026-07-23T13:00:00+00:00,972.31,977.98,75.00000000,70.00000000,100.00000000,0.10000000,0.10058315,0.58314735,0.38256420,0.38256420,24H
SL7,SKHYB/USDT,2026-07-22T14:00:00+00:00,2026-07-23T14:00:00+00:00,166.79,172.97,75.00000000,70.00000000,100.00000000,0.10000000,0.10370526,3.70525811,3.50155285,3.50155285,24H
SL7,ADA/USDT,2026-07-22T15:00:00+00:00,2026-07-23T15:00:00+00:00,0.1779,0.1705,75.00000000,70.00000000,100.00000000,0.10000000,0.09584036,-4.15964025,-4.35548061,-4.35548061,24H
SL7,WLD/USDT,2026-07-22T16:00:00+00:00,2026-07-23T16:00:00+00:00,0.3938,0.3766,75.00000000,70.00000000,100.00000000,0.10000000,0.09563230,-4.36769934,-4.56333164,-4.56333164,24H
SL7,OPN/USDT,2026-07-23T06:00:00+00:00,2026-07-23T21:00:00+00:00,0.0718,0.0667,73.00000000,68.00000000,100.00000000,0.10000000,0.09289694,-7.10306407,-7.29596100,-7.29596100,STOP_LOSS
SL7,EDEN/USDT,2026-07-23T01:00:00+00:00,2026-07-24T00:00:00+00:00,0.04409,0.04042,73.00000000,68.00000000,100.00000000,0.10000000,0.09167612,-8.32388297,-8.51555908,-8.51555908,STOP_LOSS
SL7,GRAM/USDT,2026-07-23T03:00:00+00:00,2026-07-24T03:00:00+00:00,1.516,1.455,73.00000000,68.00000000,100.00000000,0.10000000,0.09597625,-4.02374670,-4.21972296,-4.21972296,24H
SL7,SOXLB/USDT,2026-07-23T20:00:00+00:00,2026-07-24T03:00:00+00:00,162.95,150.69,75.00000000,70.00000000,100.00000000,0.10000000,0.09247622,-7.52378030,-7.71625652,-7.71625652,STOP_LOSS
SL7,BMT/USDT,2026-07-23T05:00:00+00:00,2026-07-24T05:00:00+00:00,0.01262,0.01228,70.00000000,70.00000000,100.00000000,0.10000000,0.09730586,-2.69413629,-2.89144216,-2.89144216,24H
SL7,OPN/USDT,2026-07-24T05:00:00+00:00,2026-07-24T08:00:00+00:00,0.0694,0.0627,75.00000000,70.00000000,100.00000000,0.10000000,0.09034582,-9.65417867,-9.84452450,-9.84452450,STOP_LOSS
SL7,KAITO/USDT,2026-07-23T10:00:00+00:00,2026-07-24T10:00:00+00:00,1.032,1.0396,75.00000000,70.00000000,100.00000000,0.10000000,0.10073643,0.73643411,0.53569767,0.53569767,24H
SL7,PLUME/USDT,2026-07-23T13:00:00+00:00,2026-07-24T13:00:00+00:00,0.01146,0.01114,73.00000000,68.00000000,100.00000000,0.10000000,0.09720768,-2.79232112,-2.98952880,-2.98952880,24H
SL7,SNDKB/USDT,2026-07-23T16:00:00+00:00,2026-07-24T13:00:00+00:00,1667.76,1494.24,72.00000000,67.00000000,100.00000000,0.10000000,0.08959563,-10.40437473,-10.59397036,-10.59397036,STOP_LOSS
SL7,ALLO/USDT,2026-07-24T11:00:00+00:00,2026-07-24T14:00:00+00:00,0.5096,0.47,70.00000000,65.00000000,100.00000000,0.10000000,0.09222920,-7.77080063,-7.96302983,-7.96302983,STOP_LOSS
SL7,RE/USDT,2026-07-23T16:00:00+00:00,2026-07-24T16:00:00+00:00,0.5261,0.608,70.00000000,70.00000000,100.00000000,0.10000000,0.11556738,15.56738263,15.35181524,15.35181524,24H
SL7,KAITO/USDT,2026-07-24T10:00:00+00:00,2026-07-24T16:00:00+00:00,1.0396,0.9354,73.00000000,68.00000000,100.00000000,0.10000000,0.08997691,-10.02308580,-10.21306272,-10.21306272,STOP_LOSS
SL7,HEI/USDT,2026-07-23T21:00:00+00:00,2026-07-24T21:00:00+00:00,0.103,0.0987,70.00000000,70.00000000,100.00000000,0.10000000,0.09582524,-4.17475728,-4.37058252,-4.37058252,24H
SL7,UNI/USDT,2026-07-24T05:00:00+00:00,2026-07-25T05:00:00+00:00,3.833,3.687,70.00000000,65.00000000,100.00000000,0.10000000,0.09619097,-3.80902687,-4.00521785,-4.00521785,24H
SL7,HOME/USDT,2026-07-24T14:00:00+00:00,2026-07-25T07:00:00+00:00,0.00689,0.0064,72.00000000,67.00000000,100.00000000,0.10000000,0.09288824,-7.11175617,-7.30464441,-7.30464441,STOP_LOSS
SL7,HEMI/USDT,2026-07-24T19:00:00+00:00,2026-07-25T09:00:00+00:00,0.00532,0.00492,75.00000000,70.00000000,100.00000000,0.10000000,0.09248120,-7.51879699,-7.71127820,-7.71127820,STOP_LOSS
SL7,RE/USDT,2026-07-25T07:00:00+00:00,2026-07-25T09:00:00+00:00,0.6078,0.5587,75.00000000,70.00000000,100.00000000,0.10000000,0.09192168,-8.07831524,-8.27023692,-8.27023692,STOP_LOSS
SL7,GPS/USDT,2026-07-24T10:00:00+00:00,2026-07-25T10:00:00+00:00,0.00923,0.00958,70.00000000,65.00000000,100.00000000,0.10000000,0.10379198,3.79198267,3.58819068,3.58819068,24H
SL7,PLUME/USDT,2026-07-24T14:00:00+00:00,2026-07-25T14:00:00+00:00,0.01141,0.01178,73.00000000,68.00000000,100.00000000,0.10000000,0.10324277,3.24276950,3.03952673,3.03952673,24H
SL7,XPL/USDT,2026-07-24T17:00:00+00:00,2026-07-25T17:00:00+00:00,0.08689,0.08322,75.00000000,70.00000000,100.00000000,0.10000000,0.09577627,-4.22373115,-4.41950742,-4.41950742,24H
SL7,TUT/USDT,2026-07-24T21:00:00+00:00,2026-07-25T21:00:00+00:00,0.01452,0.01538,75.00000000,70.00000000,100.00000000,0.10000000,0.10592287,5.92286501,5.71694215,5.71694215,24H
SL7,TREE/USDT,2026-07-25T00:00:00+00:00,2026-07-26T00:00:00+00:00,0.0394,0.0381,73.00000000,68.00000000,100.00000000,0.10000000,0.09670051,-3.29949239,-3.49619289,-3.49619289,24H
SL7,ALPINE/USDT,2026-07-25T13:00:00+00:00,2026-07-26T13:00:00+00:00,0.314,0.315,75.00000000,70.00000000,100.00000000,0.10000000,0.10031847,0.31847134,0.11815287,0.11815287,24H
SL7,PLUME/USDT,2026-07-25T15:00:00+00:00,2026-07-26T15:00:00+00:00,0.01177,0.01236,70.00000000,65.00000000,100.00000000,0.10000000,0.10501274,5.01274427,4.80773152,4.80773152,24H
SL7,TRX/USDT,2026-07-25T16:00:00+00:00,2026-07-26T16:00:00+00:00,0.3321,0.333,70.00000000,65.00000000,100.00000000,0.10000000,0.10027100,0.27100271,0.07073171,0.07073171,24H
SL7,MUBARAK/USDT,2026-07-25T19:00:00+00:00,2026-07-26T19:00:00+00:00,0.01076,0.0108,70.00000000,65.00000000,100.00000000,0.10000000,0.10037175,0.37174721,0.17137546,0.17137546,24H
SL7,PEPE/USDT,2026-07-26T02:00:00+00:00,2026-07-27T02:00:00+00:00,2.86e-06,2.94e-06,70.00000000,70.00000000,100.00000000,0.10000000,0.10279720,2.79720280,2.59440559,2.59440559,24H
SL7,DOT/USDT,2026-07-26T03:00:00+00:00,2026-07-27T03:00:00+00:00,0.82,0.818,70.00000000,65.00000000,100.00000000,0.10000000,0.09975610,-0.24390244,-0.44365854,-0.44365854,24H
SL7,FIL/USDT,2026-07-26T04:00:00+00:00,2026-07-27T04:00:00+00:00,0.7416,0.7478,70.00000000,65.00000000,100.00000000,0.10000000,0.10083603,0.83603020,0.63519417,0.63519417,24H
SL7,TAO/USDT,2026-07-26T04:00:00+00:00,2026-07-27T04:00:00+00:00,196.4,198.8,70.00000000,70.00000000,100.00000000,0.10000000,0.10122200,1.22199593,1.02077393,1.02077393,24H
SL7,RARE/USDT,2026-07-26T09:00:00+00:00,2026-07-27T09:00:00+00:00,0.01279,0.01259,70.00000000,65.00000000,100.00000000,0.10000000,0.09843628,-1.56372166,-1.76215794,-1.76215794,24H
SL7,LINK/USDT,2026-07-26T13:00:00+00:00,2026-07-27T13:00:00+00:00,8.458,8.772,70.00000000,65.00000000,100.00000000,0.10000000,0.10371246,3.71246157,3.50874911,3.50874911,24H
SL7,ONDO/USDT,2026-07-26T16:00:00+00:00,2026-07-27T16:00:00+00:00,0.4062,0.4094,90.00000000,100.00000000,100.00000000,0.10000000,0.10078779,0.78778927,0.58700148,0.58700148,24H
SL7,USDE/USDT,2026-07-26T16:00:00+00:00,2026-07-27T16:00:00+00:00,1.0009,1.0009,87.00000000,87.00000000,100.00000000,0.10000000,0.10000000,0.00000000,-0.20000000,-0.20000000,24H
SL7,USDC/USDT,2026-07-26T19:00:00+00:00,2026-07-27T19:00:00+00:00,1.00087,1.00084,87.00000000,87.00000000,100.00000000,0.10000000,0.09999700,-0.00299739,-0.20299439,-0.20299439,24H
SL7,PLUME/USDT,2026-07-27T02:00:00+00:00,2026-07-27T22:00:00+00:00,0.01231,0.01123,90.00000000,95.00000000,100.00000000,0.10000000,0.09122665,-8.77335500,-8.96458164,-8.96458164,STOP_LOSS
SL7,EDEN/USDT,2026-07-27T09:00:00+00:00,2026-07-27T22:00:00+00:00,0.04471,0.04106,90.00000000,100.00000000,100.00000000,0.10000000,0.09183628,-8.16372176,-8.35555804,-8.35555804,STOP_LOSS
SL7,ENA/USDT,2026-07-27T13:00:00+00:00,2026-07-27T22:00:00+00:00,0.0923,0.0836,95.00000000,100.00000000,100.00000000,0.10000000,0.09057421,-9.42578548,-9.61635970,-9.61635970,STOP_LOSS
SL7,ALPINE/USDT,2026-07-27T03:00:00+00:00,2026-07-28T03:00:00+00:00,0.32,0.304,87.00000000,87.00000000,100.00000000,0.10000000,0.09500000,-5.00000000,-5.19500000,-5.19500000,24H
SL7,CRCLB/USDT,2026-07-27T04:00:00+00:00,2026-07-28T04:00:00+00:00,63.92,63.19,87.00000000,87.00000000,100.00000000,0.10000000,0.09885795,-1.14205257,-1.34091051,-1.34091051,24H
SL7,XUSD/USDT,2026-07-27T04:00:00+00:00,2026-07-28T04:00:00+00:00,1.0012,1.0012,87.00000000,87.00000000,100.00000000,0.10000000,0.10000000,0.00000000,-0.20000000,-0.20000000,24H
SL7,KAITO/USDT,2026-07-27T22:00:00+00:00,2026-07-28T06:00:00+00:00,1.3423,1.2424,78.00000000,83.00000000,100.00000000,0.10000000,0.09255755,-7.44244953,-7.63500708,-7.63500708,STOP_LOSS
SL7,RLUSD/USDT,2026-07-27T16:00:00+00:00,2026-07-28T16:00:00+00:00,1.0013,1.0011,87.00000000,87.00000000,100.00000000,0.10000000,0.09998003,-0.01997403,-0.21995406,-0.21995406,24H
SL7,MSTRB/USDT,2026-07-27T16:00:00+00:00,2026-07-28T16:00:00+00:00,97.4,98.12,81.00000000,86.00000000,100.00000000,0.10000000,0.10073922,0.73921971,0.53848049,0.53848049,24H
SL7,PUMP/USDT,2026-07-27T22:00:00+00:00,2026-07-28T18:00:00+00:00,0.002113,0.001949,82.00000000,82.00000000,100.00000000,0.10000000,0.09223852,-7.76147657,-7.95371510,-7.95371510,STOP_LOSS
SL7,TREE/USDT,2026-07-27T19:00:00+00:00,2026-07-28T19:00:00+00:00,0.0397,0.0378,89.00000000,88.00000000,100.00000000,0.10000000,0.09521411,-4.78589421,-4.98110831,-4.98110831,24H
SL7,USD1/USDT,2026-07-27T22:00:00+00:00,2026-07-28T22:00:00+00:00,0.99985,0.99968,84.00000000,84.00000000,100.00000000,0.10000000,0.09998300,-0.01700255,-0.21698555,-0.21698555,24H
SL7,USDC/USDT,2026-07-28T03:00:00+00:00,2026-07-29T03:00:00+00:00,1.00096,1.0012,76.00000000,71.00000000,100.00000000,0.10000000,0.10002398,0.02397698,-0.17604699,-0.17604699,24H
SL7,FDUSD/USDT,2026-07-28T04:00:00+00:00,2026-07-29T04:00:00+00:00,0.9993,0.9983,87.00000000,87.00000000,100.00000000,0.10000000,0.09989993,-0.10007005,-0.29996998,-0.29996998,24H
SL7,GPS/USDT,2026-07-28T04:00:00+00:00,2026-07-29T04:00:00+00:00,0.00927,0.00972,72.00000000,69.00000000,100.00000000,0.10000000,0.10485437,4.85436893,4.64951456,4.64951456,24H
SL7,USDE/USDT,2026-07-28T06:00:00+00:00,2026-07-29T06:00:00+00:00,1.0009,1.0007,81.00000000,80.00000000,100.00000000,0.10000000,0.09998002,-0.01998202,-0.21996203,-0.21996203,24H
SL7,AAVE/USDT,2026-07-28T16:00:00+00:00,2026-07-29T16:00:00+00:00,101.26,98.73,95.00000000,100.00000000,100.00000000,0.10000000,0.09750148,-2.49851866,-2.69602015,-2.69602015,24H
SL7,ONDO/USDT,2026-07-28T16:00:00+00:00,2026-07-29T16:00:00+00:00,0.4088,0.3937,89.00000000,88.00000000,100.00000000,0.10000000,0.09630626,-3.69373777,-3.89004403,-3.89004403,24H
SL7,PLUME/USDT,2026-07-28T18:00:00+00:00,2026-07-29T18:00:00+00:00,0.01219,0.01212,89.00000000,88.00000000,100.00000000,0.10000000,0.09942576,-0.57424118,-0.77366694,-0.77366694,24H
SL7,ALPINE/USDT,2026-07-28T19:00:00+00:00,2026-07-29T19:00:00+00:00,0.317,0.309,87.00000000,87.00000000,100.00000000,0.10000000,0.09747634,-2.52365931,-2.72113565,-2.72113565,24H
SL7,RLUSD/USDT,2026-07-28T22:00:00+00:00,2026-07-29T22:00:00+00:00,1.0012,1.0012,76.00000000,71.00000000,100.00000000,0.10000000,0.10000000,0.00000000,-0.20000000,-0.20000000,24H
SL7,KAITO/USDT,2026-07-29T03:00:00+00:00,2026-07-30T03:00:00+00:00,1.249,1.1818,89.00000000,88.00000000,100.00000000,0.10000000,0.09461970,-5.38030424,-5.57492394,-5.57492394,24H
SL7,GPS/USDT,2026-07-29T04:00:00+00:00,2026-07-30T04:00:00+00:00,0.00972,0.00982,90.00000000,95.00000000,100.00000000,0.10000000,0.10102881,1.02880658,0.82777778,0.82777778,24H
SL7,U/USDT,2026-07-29T04:00:00+00:00,2026-07-30T04:00:00+00:00,1.0009,1.0009,84.00000000,84.00000000,100.00000000,0.10000000,0.10000000,0.00000000,-0.20000000,-0.20000000,24H
SL7,XUSD/USDT,2026-07-29T06:00:00+00:00,2026-07-30T06:00:00+00:00,1.0013,1.0012,87.00000000,87.00000000,100.00000000,0.10000000,0.09999001,-0.00998702,-0.20997703,-0.20997703,24H
SL7,RE/USDT,2026-07-29T16:00:00+00:00,2026-07-30T16:00:00+00:00,0.4686,0.4452,79.00000000,76.00000000,100.00000000,0.10000000,0.09500640,-4.99359795,-5.18860435,-5.18860435,24H
SL7,USD1/USDT,2026-07-29T16:00:00+00:00,2026-07-30T16:00:00+00:00,1.00016,1,76.00000000,71.00000000,100.00000000,0.10000000,0.09998400,-0.01599744,-0.21598144,-0.21598144,24H
SL7,ADA/USDT,2026-07-29T18:00:00+00:00,2026-07-30T18:00:00+00:00,0.1679,0.1723,84.00000000,89.00000000,100.00000000,0.10000000,0.10262061,2.62060750,2.41798690,2.41798690,24H
SL7,PLUME/USDT,2026-07-29T19:00:00+00:00,2026-07-30T19:00:00+00:00,0.01215,0.01154,87.00000000,86.00000000,100.00000000,0.10000000,0.09497942,-5.02057613,-5.21555556,-5.21555556,24H
SL7,UNI/USDT,2026-07-29T22:00:00+00:00,2026-07-30T22:00:00+00:00,4.002,4.412,76.00000000,71.00000000,100.00000000,0.10000000,0.11024488,10.24487756,10.03463268,10.03463268,24H
SL7,ALPINE/USDT,2026-07-30T04:00:00+00:00,2026-07-31T04:00:00+00:00,0.322,0.312,84.00000000,84.00000000,100.00000000,0.10000000,0.09689441,-3.10559006,-3.30248447,-3.30248447,24H
SL7,GPS/USDT,2026-07-30T04:00:00+00:00,2026-07-31T04:00:00+00:00,0.00982,0.00964,82.00000000,82.00000000,100.00000000,0.10000000,0.09816701,-1.83299389,-2.03116090,-2.03116090,24H
SL7,USDC/USDT,2026-07-30T06:00:00+00:00,2026-07-31T06:00:00+00:00,1.00108,1.00067,81.00000000,80.00000000,100.00000000,0.10000000,0.09995904,-0.04095577,-0.24091481,-0.24091481,24H
SL7,AAVE/USDT,2026-07-30T16:00:00+00:00,2026-07-31T16:00:00+00:00,100.23,96.59,90.00000000,95.00000000,100.00000000,0.10000000,0.09636835,-3.63164721,-3.82801556,-3.82801556,24H
SL7,PAXG/USDT,2026-07-30T16:00:00+00:00,2026-07-31T16:00:00+00:00,4104.06,4043.63,87.00000000,87.00000000,100.00000000,0.10000000,0.09852756,-1.47244436,-1.67097192,-1.67097192,24H
SL7,FIL/USDT,2026-07-30T18:00:00+00:00,2026-07-31T18:00:00+00:00,0.7153,0.7209,89.00000000,89.00000000,100.00000000,0.10000000,0.10078289,0.78288830,0.58210541,0.58210541,24H
SL7,PUMP/USDT,2026-07-30T19:00:00+00:00,2026-07-31T19:00:00+00:00,0.002021,0.002118,89.00000000,88.00000000,100.00000000,0.10000000,0.10479960,4.79960416,4.59480455,4.59480455,24H
SL7,SOXLB/USDT,2026-07-30T22:00:00+00:00,2026-07-31T20:00:00+00:00,122.59,113.19,84.00000000,89.00000000,100.00000000,0.10000000,0.09233216,-7.66783588,-7.86016804,-7.86016804,STOP_LOSS
SL7,MUBARAK/USDT,2026-07-31T04:00:00+00:00,2026-08-01T04:00:00+00:00,0.0121,0.01244,95.00000000,100.00000000,100.00000000,0.10000000,0.10280992,2.80991736,2.60710744,2.60710744,24H
SL7,BEL/USDT,2026-07-31T04:00:00+00:00,2026-08-01T04:00:00+00:00,0.0977,0.099,89.00000000,89.00000000,100.00000000,0.10000000,0.10133060,1.33060389,1.12927329,1.12927329,24H
SL7,EUR/USDT,2026-07-31T06:00:00+00:00,2026-08-01T06:00:00+00:00,1.1525,1.1537,87.00000000,87.00000000,100.00000000,0.10000000,0.10010412,0.10412148,-0.09598265,-0.09598265,24H
SL7,GIGGLE/USDT,2026-07-31T20:00:00+00:00,2026-08-01T15:00:00+00:00,43.89,38.8,79.00000000,71.00000000,100.00000000,0.10000000,0.08840283,-11.59717476,-11.78557758,-11.78557758,STOP_LOSS
SL7,TUT/USDT,2026-07-31T16:00:00+00:00,2026-08-01T16:00:00+00:00,0.01572,0.01746,89.00000000,88.00000000,100.00000000,0.10000000,0.11106870,11.06870229,10.85763359,10.85763359,24H
SL7,ADA/USDT,2026-07-31T16:00:00+00:00,2026-08-01T16:00:00+00:00,0.1709,0.1742,84.00000000,83.00000000,100.00000000,0.10000000,0.10193095,1.93095377,1.72902282,1.72902282,24H
SL7,ALPINE/USDT,2026-07-31T18:00:00+00:00,2026-08-01T18:00:00+00:00,0.321,0.322,87.00000000,86.00000000,100.00000000,0.10000000,0.10031153,0.31152648,0.11121495,0.11121495,24H
SL7,PUMP/USDT,2026-07-31T19:00:00+00:00,2026-08-01T19:00:00+00:00,0.002118,0.002109,84.00000000,84.00000000,100.00000000,0.10000000,0.09957507,-0.42492918,-0.62450425,-0.62450425,24H
SL7,TAO/USDT,2026-08-01T04:00:00+00:00,2026-08-02T04:00:00+00:00,199.3,195.5,92.00000000,97.00000000,100.00000000,0.10000000,0.09809333,-1.90667336,-2.10476668,-2.10476668,24H
SL7,USDE/USDT,2026-08-01T04:00:00+00:00,2026-08-02T04:00:00+00:00,1.0008,1.0005,87.00000000,87.00000000,100.00000000,0.10000000,0.09997002,-0.02997602,-0.22994604,-0.22994604,24H
SL7,BNB/USDT,2026-08-01T06:00:00+00:00,2026-08-02T06:00:00+00:00,591.31,585,84.00000000,84.00000000,100.00000000,0.10000000,0.09893288,-1.06712215,-1.26605503,-1.26605503,24H
SL7,DOT/USDT,2026-08-01T15:00:00+00:00,2026-08-02T15:00:00+00:00,0.777,0.793,87.00000000,87.00000000,100.00000000,0.10000000,0.10205920,2.05920206,1.85714286,1.85714286,24H
SL7,PEPE/USDT,2026-08-01T16:00:00+00:00,2026-08-02T16:00:00+00:00,2.78e-06,2.91e-06,87.00000000,87.00000000,100.00000000,0.10000000,0.10467626,4.67625899,4.47158273,4.47158273,24H
SL7,KAITO/USDT,2026-08-01T16:00:00+00:00,2026-08-02T16:00:00+00:00,1.1497,1.1004,82.00000000,84.00000000,100.00000000,0.10000000,0.09571192,-4.28807515,-4.48378707,-4.48378707,24H
SL7,HOME/USDT,2026-08-01T18:00:00+00:00,2026-08-02T18:00:00+00:00,0.00604,0.00826,89.00000000,89.00000000,100.00000000,0.10000000,0.13675497,36.75496689,36.51821192,36.51821192,24H
SL7,ARB/USDT,2026-08-01T19:00:00+00:00,2026-08-02T19:00:00+00:00,0.0785,0.0816,81.00000000,81.00000000,100.00000000,0.10000000,0.10394904,3.94904459,3.74509554,3.74509554,24H
SL7,PUMP/USDT,2026-08-02T04:00:00+00:00,2026-08-02T22:00:00+00:00,0.002274,0.002107,89.00000000,88.00000000,100.00000000,0.10000000,0.09265611,-7.34388742,-7.53654354,-7.53654354,STOP_LOSS
SL7,EWYB/USDT,2026-08-02T04:00:00+00:00,2026-08-03T04:00:00+00:00,160.6,160.32,87.00000000,87.00000000,100.00000000,0.10000000,0.09982565,-0.17434620,-0.37417186,-0.37417186,24H
SL7,FDUSD/USDT,2026-08-02T06:00:00+00:00,2026-08-03T06:00:00+00:00,0.9982,0.9979,81.00000000,81.00000000,100.00000000,0.10000000,0.09996995,-0.03005410,-0.23002404,-0.23002404,24H
SL7,KORUB/USDT,2026-08-02T22:00:00+00:00,2026-08-03T11:00:00+00:00,16.05,14.58,89.00000000,89.00000000,100.00000000,0.10000000,0.09084112,-9.15887850,-9.34971963,-9.34971963,STOP_LOSS
SL7,GIGGLE/USDT,2026-08-03T06:00:00+00:00,2026-08-03T13:00:00+00:00,45.49,41.55,95.00000000,100.00000000,100.00000000,0.10000000,0.09133876,-8.66124423,-8.85258299,-8.85258299,STOP_LOSS
SL7,BICO/USDT,2026-08-02T15:00:00+00:00,2026-08-03T15:00:00+00:00,0.01213,0.01821,87.00000000,87.00000000,100.00000000,0.10000000,0.15012366,50.12366035,49.87353669,49.87353669,24H
SL7,MUBARAK/USDT,2026-08-02T16:00:00+00:00,2026-08-03T16:00:00+00:00,0.01273,0.01266,92.00000000,97.00000000,100.00000000,0.10000000,0.09945012,-0.54988217,-0.74933229,-0.74933229,24H
SL7,BNB/USDT,2026-08-02T16:00:00+00:00,2026-08-03T16:00:00+00:00,587.7,592.46,82.00000000,82.00000000,100.00000000,0.10000000,0.10080994,0.80993704,0.60912711,0.60912711,24H
SL7,NEAR/USDT,2026-08-02T18:00:00+00:00,2026-08-03T18:00:00+00:00,1.71,1.747,84.00000000,84.00000000,100.00000000,0.10000000,0.10216374,2.16374269,1.96157895,1.96157895,24H
SL7,ZEC/USDT,2026-08-02T18:00:00+00:00,2026-08-03T18:00:00+00:00,474.85,487.68,84.00000000,84.00000000,100.00000000,0.10000000,0.10270191,2.70190587,2.49920396,2.49920396,24H
SL7,EUR/USDT,2026-08-02T19:00:00+00:00,2026-08-03T19:00:00+00:00,1.1546,1.1519,87.00000000,87.00000000,100.00000000,0.10000000,0.09976615,-0.23384722,-0.43361337,-0.43361337,24H
SL7,BMT/USDT,2026-08-03T04:00:00+00:00,2026-08-04T04:00:00+00:00,0.01182,0.01192,93.00000000,98.00000000,100.00000000,0.10000000,0.10084602,0.84602369,0.64517766,0.64517766,24H
SL7,ADA/USDT,2026-08-03T11:00:00+00:00,2026-08-04T11:00:00+00:00,0.1865,0.1945,89.00000000,88.00000000,100.00000000,0.10000000,0.10428954,4.28954424,4.08525469,4.08525469,24H
SL7,HOME/USDT,2026-08-03T15:00:00+00:00,2026-08-04T15:00:00+00:00,0.00751,0.01047,92.00000000,97.00000000,100.00000000,0.10000000,0.13941411,39.41411451,39.17470040,39.17470040,24H
SL7,PEPE/USDT,2026-08-03T15:00:00+00:00,2026-08-04T15:00:00+00:00,2.92e-06,2.9e-06,92.00000000,97.00000000,100.00000000,0.10000000,0.09931507,-0.68493151,-0.88424658,-0.88424658,24H
SL7,OPN/USDT,2026-08-03T16:00:00+00:00,2026-08-04T16:00:00+00:00,0.0506,0.0498,89.00000000,89.00000000,100.00000000,0.10000000,0.09841897,-1.58102767,-1.77944664,-1.77944664,24H
SL7,GALA/USDT,2026-08-03T16:00:00+00:00,2026-08-04T16:00:00+00:00,0.001801,0.001785,87.00000000,87.00000000,100.00000000,0.10000000,0.09911160,-0.88839534,-1.08750694,-1.08750694,24H
SL7,PUMP/USDT,2026-08-03T18:00:00+00:00,2026-08-04T18:00:00+00:00,0.002216,0.002345,95.00000000,100.00000000,100.00000000,0.10000000,0.10582130,5.82129964,5.61547834,5.61547834,24H
SL7,BCH/USDT,2026-08-03T18:00:00+00:00,2026-08-04T18:00:00+00:00,213.3,214,84.00000000,84.00000000,100.00000000,0.10000000,0.10032818,0.32817628,0.12784810,0.12784810,24H
SL7,SNDKB/USDT,2026-08-03T19:00:00+00:00,2026-08-04T19:00:00+00:00,1289.32,1428.82,83.00000000,82.00000000,100.00000000,0.10000000,0.11081966,10.81965687,10.60883722,10.60883722,24H
SL7,BMT/USDT,2026-08-04T04:00:00+00:00,2026-08-05T04:00:00+00:00,0.01192,0.01233,84.00000000,83.00000000,100.00000000,0.10000000,0.10343960,3.43959732,3.23615772,3.23615772,24H
SL7,SNXXB/USDT,2026-08-04T11:00:00+00:00,2026-08-05T11:00:00+00:00,11.75,12.28,89.00000000,89.00000000,100.00000000,0.10000000,0.10451064,4.51063830,4.30612766,4.30612766,24H
