trade_id,rule,symbol,entry_time,exit_time,entry_price,exit_price,score,confidence,quantity,nominal_value,entry_fee,exit_fee,gross_pnl,net_pnl,return_pct,capital_before,capital_after,status
91,V5_24H_SCORE_GE_70,PLUME/USDT,2026-07-28T13:00:00+00:00,2026-07-29T13:00:00+00:00,0.0117,0.01202,85.0,87.0,8547.008547008547,100.0,0.1,0.10273504273504273,2.7350427350427253,2.5323076923076826,2.5297779143932897,19.159347213771554,121.79165490607923,CLOSED
92,V5_24H_SCORE_GE_70,AAVE/USDT,2026-07-28T16:00:00+00:00,2026-07-29T16:00:00+00:00,101.26,98.73,95.0,100.0,0.9875567845151095,100.0,0.1,0.09750148133517676,-2.498518664823237,-2.696020146158414,-2.693326819339075,21.691654906079236,119.09563475992083,CLOSED
93,V5_24H_SCORE_GE_70,ONDO/USDT,2026-07-28T16:00:00+00:00,2026-07-29T16:00:00+00:00,0.4088,0.3937,89.0,88.0,244.61839530332682,100.0,0.1,0.09630626223091977,-3.6937377690802293,-3.8900440313111493,-3.8861578734377114,119.09563475992083,215.30559072860967,CLOSED
94,V5_24H_SCORE_GE_70,ALPINE/USDT,2026-07-28T19:00:00+00:00,2026-07-29T19:00:00+00:00,0.317,0.309,87.0,87.0,315.45741324921136,100.0,0.1,0.09747634069400632,-2.5236593059936894,-2.7211356466876957,-2.7184172294582374,15.105590728609684,112.484455081922,CLOSED
95,V5_24H_SCORE_GE_70,U/USDT,2026-07-29T02:00:00+00:00,2026-07-30T02:00:00+00:00,1.0009,1.0008,81.0,80.0,99.91008092716557,100.0,0.1,0.09999000899190728,-0.009991008092711695,-0.20998101708461897,-0.2097712458387802,12.384455081921999,112.27447406483738,CLOSED
96,V5_24H_SCORE_GE_70,KAITO/USDT,2026-07-29T03:00:00+00:00,2026-07-30T03:00:00+00:00,1.249,1.1818,89.0,88.0,80.06405124099278,100.0,0.1,0.09461969575660527,-5.380304243394733,-5.574923939151337,-5.569354584566771,12.174474064837383,106.69955012568605,CLOSED
97,V5_24H_SCORE_GE_70,RLUSD/USDT,2026-07-29T04:00:00+00:00,2026-07-30T04:00:00+00:00,1.0013,1.0014,87.0,87.0,99.87016878058523,100.0,0.1,0.10000998701687806,0.00998701687805692,-0.19002297013882113,-0.18983313700181934,6.599550125686051,106.50952715554723,CLOSED
98,V5_24H_SCORE_GE_70,USDC/USDT,2026-07-29T04:00:00+00:00,2026-07-30T04:00:00+00:00,1.00114,1.00112,84.0,84.0,99.88612981201432,100.0,0.1,0.09999800227740377,-0.0019977225962293232,-0.2019957248736331,-0.2017939309426904,106.50952715554723,206.4075314306736,CLOSED
99,V5_24H_SCORE_GE_70,UNI/USDT,2026-07-29T09:00:00+00:00,2026-07-30T09:00:00+00:00,3.975,4.03,95.0,100.0,25.157232704402514,100.0,0.1,0.10138364779874214,1.3836477987421318,1.1822641509433895,1.181083067875514,6.207531430673612,107.489795581617,CLOSED
100,V5_24H_SCORE_GE_70,GPS/USDT,2026-07-29T13:00:00+00:00,2026-07-30T13:00:00+00:00,0.00979,0.00991,93.0,98.0,10214.50459652707,100.0,0.1,0.10122574055158326,1.2257405515832573,1.024514811031674,1.0234913197119622,7.389795581617008,108.51431039264868,CLOSED
101,V5_24H_SCORE_GE_70,RE/USDT,2026-07-29T16:00:00+00:00,2026-07-30T16:00:00+00:00,0.4686,0.4452,79.0,76.0,213.40162185232606,100.0,0.1,0.09500640204865556,-4.993597951344441,-5.188604353393096,-5.183420932460636,8.414310392648687,103.32570603925559,CLOSED
102,V5_24H_SCORE_GE_70,USD1/USDT,2026-07-29T16:00:00+00:00,2026-07-30T16:00:00+00:00,1.00016,1.0,76.0,71.0,99.98400255959046,100.0,0.1,0.09998400255959047,-0.015997440409535102,-0.21598144296912558,-0.21576567729183374,103.32570603925559,203.20972459628646,CLOSED
103,V5_24H_SCORE_GE_70,PLUME/USDT,2026-07-29T19:00:00+00:00,2026-07-30T19:00:00+00:00,0.01215,0.01154,87.0,86.0,8230.45267489712,100.0,0.1,0.09497942386831276,-5.0205761316872355,-5.2155555555555475,-5.210345210345203,3.0097245962864747,97.89416904073093,CLOSED
104,V5_24H_SCORE_GE_70,ALPINE/USDT,2026-07-30T02:00:00+00:00,2026-07-31T02:00:00+00:00,0.323,0.311,89.0,88.0,309.5975232198142,100.0,0.1,0.09628482972136222,-3.7151702786377854,-3.9114551083591476,-3.9075475607983496,97.89416904073093,194.0827139323718,CLOSED
105,V5_24H_SCORE_GE_70,MUBARAK/USDT,2026-07-30T03:00:00+00:00,2026-07-31T03:00:00+00:00,0.01116,0.01182,78.0,73.0,8960.57347670251,100.0,0.1,0.10591397849462367,5.913978494623663,5.70806451612904,5.7023621539750655,93.98271393237181,199.79077844850084,CLOSED
106,V5_24H_SCORE_GE_70,BNB/USDT,2026-07-30T04:00:00+00:00,2026-07-31T04:00:00+00:00,571.9,589.13,81.0,80.0,0.17485574401119078,100.0,0.1,0.10301276446931283,3.0127644693128275,2.8097517048435146,2.8069447600834314,99.69077844850085,202.60053015334438,CLOSED
107,V5_24H_SCORE_GE_70,USDE/USDT,2026-07-30T04:00:00+00:00,2026-07-31T04:00:00+00:00,1.0009,1.0008,77.0,74.0,99.91008092716557,100.0,0.1,0.09999000899190728,-0.009991008092711695,-0.20998101708461897,-0.2097712458387802,202.60053015334438,302.49054913625974,CLOSED
108,V5_24H_SCORE_GE_70,ONDO/USDT,2026-07-30T09:00:00+00:00,2026-07-31T09:00:00+00:00,0.4209,0.4036,95.0,100.0,237.58612497030174,100.0,0.1,0.09588976003801379,-4.11023996198621,-4.306129722024223,-4.301827894130093,2.1905491362597616,97.98441941423553,CLOSED
109,V5_24H_SCORE_GE_70,PAXG/USDT,2026-07-30T13:00:00+00:00,2026-07-31T13:00:00+00:00,4105.88,4027.22,93.0,98.0,0.024355314816799322,100.0,0.1,0.09808421093651055,-1.9157890634894414,-2.113873274425952,-2.111761512913039,97.98441941423553,195.97054613980958,CLOSED
110,V5_24H_SCORE_GE_70,AAVE/USDT,2026-07-30T16:00:00+00:00,2026-07-31T16:00:00+00:00,100.23,96.59,90.0,95.0,0.9977052778609199,100.0,0.1,0.09636835278858626,-3.6316472114137497,-3.828015564202336,-3.8241913728295067,95.87054613980959,192.14253057560725,CLOSED
111,V5_24H_SCORE_GE_70,ADA/USDT,2026-07-30T16:00:00+00:00,2026-07-31T16:00:00+00:00,0.1707,0.1709,86.0,86.0,585.8230814294084,100.0,0.1,0.10011716461628589,0.11716461628589059,-0.08295254833039531,-0.08286967865174356,192.14253057560725,292.1595780272769,CLOSED
112,V5_24H_SCORE_GE_70,EWYB/USDT,2026-07-31T02:00:00+00:00,2026-08-01T02:00:00+00:00,162.6,157.58,81.0,81.0,0.6150061500615006,100.0,0.1,0.09691266912669128,-3.08733087330873,-3.284243542435421,-3.2809625798555655,91.9595780272769,188.7753344848415,CLOSED
113,V5_24H_SCORE_GE_70,BEL/USDT,2026-07-31T03:00:00+00:00,2026-08-01T03:00:00+00:00,0.0969,0.0974,89.0,89.0,1031.9917440660474,100.0,0.1,0.10051599587203301,0.5159958720330167,0.31547987616098366,0.3151647114495342,88.6753344848415,189.0908143610025,CLOSED
114,V5_24H_SCORE_GE_70,MUBARAK/USDT,2026-07-31T04:00:00+00:00,2026-08-01T04:00:00+00:00,0.0121,0.01244,95.0,100.0,8264.462809917355,100.0,0.1,0.1028099173553719,2.809917355371894,2.6071074380165222,2.604502935081441,88.99081436100249,191.697921799019,CLOSED
115,V5_24H_SCORE_GE_70,TUT/USDT,2026-07-31T04:00:00+00:00,2026-08-01T04:00:00+00:00,0.01492,0.016,80.0,75.0,6702.4128686327085,100.0,0.1,0.10723860589812334,7.238605898123339,7.031367292225216,7.0243429492759395,191.697921799019,298.8292890912442,CLOSED
116,V5_24H_SCORE_GE_70,GIGGLE/USDT,2026-07-31T04:00:00+00:00,2026-08-01T04:00:00+00:00,31.15,47.81,79.0,79.0,3.2102728731942216,100.0,0.1,0.15348314606741573,53.48314606741573,53.229662921348314,53.17648643491341,298.8292890912442,452.1589520125925,CLOSED
117,V5_24H_SCORE_GE_70,PUMP/USDT,2026-07-31T13:00:00+00:00,2026-08-01T13:00:00+00:00,0.002016,0.002153,93.0,98.0,49603.1746031746,100.0,0.1,0.10679563492063492,6.79563492063491,6.5888392857142755,6.582257028685589,51.758952012592516,158.4477912983068,CLOSED
118,V5_24H_SCORE_GE_70,ADA/USDT,2026-07-31T16:00:00+00:00,2026-08-01T16:00:00+00:00,0.1709,0.1742,84.0,83.0,585.1375073142189,100.0,0.1,0.10193095377413693,1.930953774136924,1.729022820362787,1.7272955248379493,58.34779129830682,160.1768141186696,CLOSED
119,V5_24H_SCORE_GE_70,HEMI/USDT,2026-07-31T16:00:00+00:00,2026-08-01T16:00:00+00:00,0.00473,0.00467,83.0,82.0,21141.649048625794,100.0,0.1,0.09873150105708246,-1.268498942917546,-1.4672304439746284,-1.4657646792953332,160.1768141186696,258.809583674695,CLOSED
120,V5_24H_SCORE_GE_70,TAO/USDT,2026-08-01T02:00:00+00:00,2026-08-02T02:00:00+00:00,196.1,193.6,87.0,86.0,0.5099439061703213,100.0,0.1,0.0987251402345742,-1.274859765425802,-1.4735849056603763,-1.4721127928675088,58.60958367469499,157.2359987690346,CLOSED
121,V5_24H_SCORE_GE_70,FDUSD/USDT,2026-08-01T03:00:00+00:00,2026-08-02T03:00:00+00:00,0.9982,0.9981,81.0,81.0,100.18032458425165,100.0,0.1,0.09998998196754157,-0.010018032458432913,-0.2100080144259745,-0.20979821620976474,57.135998769034614,157.02599075460864,CLOSED
122,V5_24H_SCORE_GE_70,USDE/USDT,2026-08-01T04:00:00+00:00,2026-08-02T04:00:00+00:00,1.0008,1.0005,87.0,87.0,99.92006394884093,100.0,0.1,0.09997002398081535,-0.029976019184644542,-0.2299460431654599,-0.2297163268386213,56.92599075460865,156.7960447114432,CLOSED
123,V5_24H_SCORE_GE_70,BEL/USDT,2026-08-01T04:00:00+00:00,2026-08-02T04:00:00+00:00,0.099,0.0972,84.0,84.0,1010.10101010101,100.0,0.1,0.09818181818181818,-1.8181818181818272,-2.0163636363636455,-2.014349287076569,156.7960447114432,254.87968107507953,CLOSED
124,V5_24H_SCORE_GE_70,FIL/USDT,2026-08-01T04:00:00+00:00,2026-08-02T04:00:00+00:00,0.7233,0.7182,81.0,80.0,138.25521913452232,100.0,0.1,0.09929489838241393,-0.7051016175860809,-0.9043965159684948,-0.9034930229455493,254.87968107507953,354.075284559111,CLOSED
125,V5_24H_SCORE_GE_70,BNB/USDT,2026-08-01T04:00:00+00:00,2026-08-02T04:00:00+00:00,591.89,584.88,79.0,74.0,0.1689503117133251,100.0,0.1,0.09881565831488959,-1.184341685110411,-1.3831573434253006,-1.3817755678574433,354.075284559111,452.7921272156857,CLOSED
126,V5_24H_SCORE_GE_70,HOME/USDT,2026-08-01T13:00:00+00:00,2026-08-02T13:00:00+00:00,0.00612,0.0079,89.0,89.0,16339.869281045752,100.0,0.1,0.12908496732026145,29.084967320261455,28.855882352941194,28.82705529764355,52.39212721568569,181.34800956862688,CLOSED
127,V5_24H_SCORE_GE_70,PEPE/USDT,2026-08-01T16:00:00+00:00,2026-08-02T16:00:00+00:00,2.78e-06,2.91e-06,87.0,87.0,35971223.02158273,100.0,0.1,0.10467625899280575,4.676258992805742,4.471582733812937,4.467115618194742,81.24800956862688,185.81959230243982,CLOSED
128,V5_24H_SCORE_GE_70,KAITO/USDT,2026-08-01T16:00:00+00:00,2026-08-02T16:00:00+00:00,1.1497,1.1004,82.0,84.0,86.97921196833957,100.0,0.1,0.09571192484996087,-4.288075150039134,-4.4837870748890944,-4.4793077671219725,185.81959230243982,281.4358052275507,CLOSED
129,V5_24H_SCORE_GE_70,PUMP/USDT,2026-08-02T02:00:00+00:00,2026-08-03T02:00:00+00:00,0.002258,0.002077,95.0,100.0,44286.97962798937,100.0,0.1,0.09198405668733392,-8.015943312666082,-8.207927369353415,-8.199727641711704,81.23580522755071,173.12787785819728,CLOSED
130,V5_24H_SCORE_GE_70,EWYB/USDT,2026-08-02T03:00:00+00:00,2026-08-03T03:00:00+00:00,160.35,161.16,89.0,89.0,0.6236357966947303,100.0,0.1,0.10050514499532275,0.5051449953227376,0.30463985032741486,0.3043355148126023,73.02787785819729,173.4325177085247,CLOSED
131,V5_24H_SCORE_GE_70,PORTAL/USDT,2026-08-02T04:00:00+00:00,2026-08-03T04:00:00+00:00,0.00999,0.01056,87.0,87.0,10010.01001001001,100.0,0.1,0.1057057057057057,5.705705705705697,5.499999999999991,5.494505494505486,73.3325177085247,178.9325177085247,CLOSED
132,V5_24H_SCORE_GE_70,UNI/USDT,2026-08-02T04:00:00+00:00,2026-08-03T04:00:00+00:00,4.194,4.118,85.0,87.0,23.843586075345733,100.0,0.1,0.09818788745827374,-1.8121125417262647,-2.0103004291845386,-2.008292137047491,178.9325177085247,277.02221727934017,CLOSED
133,V5_24H_SCORE_GE_70,SOXLB/USDT,2026-08-02T04:00:00+00:00,2026-08-03T04:00:00+00:00,120.34,120.12,84.0,89.0,0.8309788931361143,100.0,0.1,0.09981718464351005,-0.18281535648995373,-0.3826325411334638,-0.3822502908426212,277.02221727934017,376.7395847382067,CLOSED
134,V5_24H_SCORE_GE_70,WLD/USDT,2026-08-02T04:00:00+00:00,2026-08-03T04:00:00+00:00,0.3172,0.3174,84.0,89.0,315.2585119798235,100.0,0.1,0.10006305170239599,0.06305170239598112,-0.13701134930641487,-0.1368744748315833,376.7395847382067,476.7025733889003,CLOSED
135,V5_24H_SCORE_GE_70,FIL/USDT,2026-08-02T13:00:00+00:00,2026-08-03T13:00:00+00:00,0.72,0.7249,84.0,84.0,138.88888888888889,100.0,0.1,0.10068055555555556,0.6805555555555571,0.4798750000000016,0.479395604395606,76.30257338890027,176.8824483889003,CLOSED
136,V5_24H_SCORE_GE_70,MUBARAK/USDT,2026-08-02T16:00:00+00:00,2026-08-03T16:00:00+00:00,0.01273,0.01266,92.0,97.0,7855.459544383347,100.0,0.1,0.09945011783189317,-0.5498821681068335,-0.7493322859387267,-0.7485837022364903,76.78244838890029,176.13311610296157,CLOSED
137,V5_24H_SCORE_GE_70,BNB/USDT,2026-08-02T16:00:00+00:00,2026-08-03T16:00:00+00:00,587.7,592.46,82.0,82.0,0.17015484090522373,100.0,0.1,0.10080993704270885,0.809937042708853,0.6091271056661443,0.6085185870790653,176.13311610296157,276.8422432086277,CLOSED
138,V5_24H_SCORE_GE_70,TUT/USDT,2026-08-03T02:00:00+00:00,2026-08-04T02:00:00+00:00,0.01788,0.02125,95.0,100.0,5592.841163310962,100.0,0.1,0.11884787472035795,18.84787472035795,18.62902684563759,18.61041642920838,76.64224320862769,195.37127005426527,CLOSED
139,V5_24H_SCORE_GE_70,USD1/USDT,2026-08-03T03:00:00+00:00,2026-08-04T03:00:00+00:00,1.00003,1.00004,84.0,84.0,99.9970000899973,100.0,0.1,0.1000009999700009,0.000999970000904682,-0.19900102996909624,-0.1988022277413549,95.27127005426527,195.17226902429616,CLOSED
140,V5_24H_SCORE_GE_70,BMT/USDT,2026-08-03T04:00:00+00:00,2026-08-04T04:00:00+00:00,0.01182,0.01192,93.0,98.0,8460.236886632825,100.0,0.1,0.10084602368866329,0.8460236886632799,0.6451776649746167,0.6445331318427739,95.07226902429616,195.81744668927078,CLOSED
141,V5_24H_SCORE_GE_70,GIGGLE/USDT,2026-08-03T04:00:00+00:00,2026-08-04T04:00:00+00:00,43.51,34.19,92.0,97.0,2.2983222247759136,100.0,0.1,0.0785796368650885,-21.42036313491151,-21.598942771776603,-21.577365406370234,195.81744668927078,274.3185039174942,CLOSED
142,V5_24H_SCORE_GE_70,ALPINE/USDT,2026-08-03T04:00:00+00:00,2026-08-04T04:00:00+00:00,0.323,0.317,85.0,87.0,309.5975232198142,100.0,0.1,0.09814241486068111,-1.8575851393188998,-2.055727554179581,-2.0536738802992818,274.3185039174942,372.3627763633146,CLOSED
143,V5_24H_SCORE_GE_70,XUSD/USDT,2026-08-03T04:00:00+00:00,2026-08-04T04:00:00+00:00,1.0012,1.0009,77.0,74.0,99.8801438274071,100.0,0.1,0.09997003595685175,-0.029964043148254405,-0.22993407910510616,-0.22970437473037578,372.3627763633146,472.2328422842095,CLOSED
144,V5_24H_SCORE_GE_70,ADA/USDT,2026-08-03T13:00:00+00:00,2026-08-04T13:00:00+00:00,0.1946,0.1919,95.0,100.0,513.874614594039,100.0,0.1,0.09861253854059608,-1.387461459403923,-1.586073997944519,-1.5844895084360833,71.83284228420945,170.34676828626493,CLOSED
145,V5_24H_SCORE_GE_70,HOME/USDT,2026-08-03T16:00:00+00:00,2026-08-04T16:00:00+00:00,0.00781,0.01034,95.0,100.0,12804.097311139565,100.0,0.1,0.13239436619718312,32.3943661971831,32.16197183098592,32.12984198899693,70.24676828626494,202.50874011725085,CLOSED
146,V5_24H_SCORE_GE_70,OPN/USDT,2026-08-03T16:00:00+00:00,2026-08-04T16:00:00+00:00,0.0506,0.0498,89.0,89.0,1976.2845849802372,100.0,0.1,0.09841897233201581,-1.5810276679841877,-1.7794466403162037,-1.777668971344859,202.50874011725085,300.82929347693465,CLOSED
147,V5_24H_SCORE_GE_70,ARB/USDT,2026-08-04T02:00:00+00:00,2026-08-05T02:00:00+00:00,0.0839,0.0815,87.0,86.0,1191.8951132300358,100.0,0.1,0.09713945172824792,-2.86054827175208,-3.057687723480328,-3.054633090389938,0.5292934769346687,97.57160575345434,CLOSED
148,V5_24H_SCORE_GE_70,PUMP/USDT,2026-08-04T03:00:00+00:00,2026-08-05T03:00:00+00:00,0.002187,0.00242,84.0,84.0,45724.73708276177,100.0,0.1,0.11065386374028349,10.653863740283484,10.4432098765432,10.432777099443758,97.57160575345434,208.11481562999754,CLOSED
149,V5_24H_SCORE_GE_70,GALA/USDT,2026-08-04T04:00:00+00:00,2026-08-05T04:00:00+00:00,0.001819,0.001778,87.0,87.0,54975.26113249038,100.0,0.1,0.0977460142935679,-2.253985706432104,-2.451731720725672,-2.4492824382873852,7.914815629997548,105.56308390927188,CLOSED
150,V5_24H_SCORE_GE_70,PEPE/USDT,2026-08-04T04:00:00+00:00,2026-08-05T04:00:00+00:00,2.95e-06,2.85e-06,87.0,86.0,33898305.084745765,100.0,0.1,0.09661016949152543,-3.3898305084745743,-3.5864406779660998,-3.5828578201459544,105.56308390927188,202.07664323130578,CLOSED
151,V5_24H_SCORE_GE_70,BMT/USDT,2026-08-04T04:00:00+00:00,2026-08-05T04:00:00+00:00,0.01192,0.01233,84.0,83.0,8389.261744966443,100.0,0.1,0.10343959731543624,3.439597315436245,3.236157718120809,3.2329247933274816,202.07664323130578,305.4128009494266,CLOSED
152,V5_24H_SCORE_GE_70,BTC/USDT,2026-08-04T04:00:00+00:00,2026-08-05T04:00:00+00:00,64029.0,64176.7,81.0,80.0,0.001561792312858236,100.0,0.1,0.10023067672460916,0.2306767246091539,0.030446047884544733,0.030415632252292442,305.4128009494266,405.54324699731114,CLOSED
153,V5_24H_SCORE_GE_70,EWYB/USDT,2026-08-04T13:00:00+00:00,2026-08-05T13:00:00+00:00,168.08,171.47,95.0,100.0,0.5949547834364588,100.0,0.1,0.10201689671584958,2.016896715849583,1.8148798191337334,1.8130667523813524,5.143246997311138,107.05812681644487,CLOSED
154,V5_24H_SCORE_GE_70,MUBARAK/USDT,2026-08-04T16:00:00+00:00,2026-08-05T16:00:00+00:00,0.01305,0.01317,95.0,100.0,7662.835249042145,100.0,0.1,0.10091954022988504,0.9195402298850439,0.7186206896551589,0.7179027868682906,6.958126816444874,107.77674750610004,CLOSED
155,V5_24H_SCORE_GE_70,DOT/USDT,2026-08-04T16:00:00+00:00,2026-08-05T16:00:00+00:00,0.843,0.854,93.0,98.0,118.62396204033215,100.0,0.1,0.10130486358244364,1.3048635824436445,1.1035587188612008,1.1024562625986023,107.77674750610004,208.98030622496123,CLOSED
156,V5_24H_SCORE_GE_70,PORTAL/USDT,2026-08-04T16:00:00+00:00,2026-08-05T16:00:00+00:00,0.01064,0.01091,90.0,95.0,9398.496240601504,100.0,0.1,0.1025375939849624,2.537593984962399,2.3350563909774364,2.3327236673101264,208.98030622496123,311.41536261593865,CLOSED
157,V5_24H_SCORE_GE_70,ZEC/USDT,2026-08-05T03:00:00+00:00,2026-08-06T03:00:00+00:00,512.98,509.38,87.0,86.0,0.19493937385473117,100.0,0.1,0.09929821825412297,-0.7017817458770423,-0.9010799641311653,-0.9001797843468184,11.115362615938665,110.3142826518075,CLOSED
158,V5_24H_SCORE_GE_70,TUT/USDT,2026-08-05T03:00:00+00:00,2026-08-06T03:00:00+00:00,0.02414,0.02889,84.0,84.0,4142.502071251035,100.0,0.1,0.1196768848384424,19.67688483844239,19.457207953603948,19.43777018342053,110.3142826518075,229.87149060541145,CLOSED
159,V5_24H_SCORE_GE_70,HEMI/USDT,2026-08-05T04:00:00+00:00,2026-08-06T04:00:00+00:00,0.00478,0.00499,92.0,97.0,20920.502092050207,100.0,0.1,0.10439330543933052,4.393305439330518,4.188912133891188,4.184727406484703,29.671490605411464,133.96040273930265,CLOSED
160,V5_24H_SCORE_GE_70,BICO/USDT,2026-08-05T04:00:00+00:00,2026-08-06T04:00:00+00:00,0.02244,0.03012,84.0,76.0,4456.32798573975,100.0,0.1,0.13422459893048128,34.22459893048128,33.9903743315508,33.95641791363716,133.96040273930265,268.0507770708534,CLOSED
161,V5_24H_SCORE_GE_70,SNXXB/USDT,2026-08-05T04:00:00+00:00,2026-08-06T04:00:00+00:00,12.97,9.49,80.0,72.0,7.710100231303007,100.0,0.1,0.07316885119506553,-26.83114880493447,-27.00431765612954,-26.97734031581373,268.0507770708534,341.1464594147239,CLOSED
162,V5_24H_SCORE_GE_70,HOME/USDT,2026-08-05T04:00:00+00:00,2026-08-06T04:00:00+00:00,0.01039,0.00879,80.0,64.0,9624.63907603465,100.0,0.1,0.08460057747834457,-15.399422521655438,-15.584023099133782,-15.568454644489293,341.1464594147239,425.6624363155901,CLOSED
163,V5_24H_SCORE_GE_70,EWYB/USDT,2026-08-05T13:00:00+00:00,2026-08-06T13:00:00+00:00,171.47,165.0,95.0,100.0,0.5831923951711669,100.0,0.1,0.09622674520324255,-3.773254796757456,-3.9694815419606986,-3.965516025934764,25.26243631559018,121.39295477362948,CLOSED
164,V5_24H_SCORE_GE_70,ETH/USDT,2026-08-05T16:00:00+00:00,2026-08-06T16:00:00+00:00,1895.56,1915.77,87.0,87.0,0.05275485872248834,100.0,0.1,0.10106617569478149,1.0661756947814922,0.8651095190867107,0.8642452738128978,21.29295477362949,122.2580642927162,CLOSED
165,V5_24H_SCORE_GE_70,EURI/USDT,2026-08-05T16:00:00+00:00,2026-08-06T16:00:00+00:00,1.1555,1.1526,87.0,87.0,86.54262224145391,100.0,0.1,0.09974902639549979,-0.2509736045002171,-0.45072263089571685,-0.45027235853717973,122.2580642927162,221.90734166182048,CLOSED
166,V5_24H_SCORE_GE_70,AVAX/USDT,2026-08-05T16:00:00+00:00,2026-08-06T16:00:00+00:00,6.677,6.504,84.0,84.0,14.976785981728321,100.0,0.1,0.097409016025161,-2.5909839748390056,-2.7883929908641667,-2.785607383480686,221.90734166182048,319.2189486709563,CLOSED
167,V5_24H_SCORE_GE_70,BMT/USDT,2026-08-06T03:00:00+00:00,2026-08-07T03:00:00+00:00,0.01246,0.01269,93.0,98.0,8025.6821829855535,100.0,0.1,0.10184590690208667,1.8459069020866679,1.644060995184581,1.642418576607973,18.918948670956325,120.66300966614091,CLOSED
168,V5_24H_SCORE_GE_70,ACE/USDT,2026-08-06T03:00:00+00:00,2026-08-07T03:00:00+00:00,0.072,0.1333,87.0,87.0,1388.888888888889,100.0,0.1,0.18513888888888888,85.13888888888889,84.85375,84.76898101898102,120.66300966614091,305.61675966614087,CLOSED
169,V5_24H_SCORE_GE_70,TUT/USDT,2026-08-06T04:00:00+00:00,2026-08-07T04:00:00+00:00,0.02998,0.02853,84.0,88.0,3335.5570380253503,100.0,0.1,0.09516344229486325,-4.836557705136755,-5.031721147431618,-5.0266944529786395,105.41675966614088,200.48503851870925,CLOSED
170,V5_24H_SCORE_GE_70,BICO/USDT,2026-08-06T04:00:00+00:00,2026-08-07T04:00:00+00:00,0.03012,0.03926,84.0,76.0,3320.0531208499333,100.0,0.1,0.1303452855245684,30.345285524568396,30.114940239043825,30.08485538366017,200.48503851870925,330.6999787577531,CLOSED
171,V5_24H_SCORE_GE_70,PORTAL/USDT,2026-08-06T04:00:00+00:00,2026-08-07T04:00:00+00:00,0.01138,0.01129,82.0,82.0,8787.346221441125,100.0,0.1,0.0992091388400703,-0.7908611599297046,-0.9900702987697749,-0.9890812175522228,330.6999787577531,429.80990845898333,CLOSED
172,V5_24H_SCORE_GE_70,HEMI/USDT,2026-08-06T04:00:00+00:00,2026-08-07T04:00:00+00:00,0.00499,0.00507,81.0,80.0,20040.080160320642,100.0,0.1,0.10160320641282566,1.6032064128256565,1.4016032064128308,1.4002030034094215,429.80990845898333,531.3115116653962,CLOSED
173,V5_24H_SCORE_GE_70,PLUME/USDT,2026-08-06T13:00:00+00:00,2026-08-07T13:00:00+00:00,0.01164,0.01207,89.0,89.0,8591.06529209622,100.0,0.1,0.10369415807560138,3.694158075601379,3.4904639175257777,3.4869769405851923,130.91151166539618,234.50197558292194,CLOSED
174,V5_24H_SCORE_GE_70,CRCLB/USDT,2026-08-06T16:00:00+00:00,2026-08-07T16:00:00+00:00,65.02,66.9,95.0,100.0,1.5379883112888344,100.0,0.1,0.10289141802522303,2.8914180252230324,2.6885266071978093,2.685840766431378,134.40197558292195,237.19050219011976,CLOSED
175,V5_24H_SCORE_GE_70,ADA/USDT,2026-08-06T16:00:00+00:00,2026-08-07T16:00:00+00:00,0.2068,0.1993,90.0,100.0,483.55899419729207,100.0,0.1,0.09637330754352032,-3.626692456479688,-3.8230657640232084,-3.8192465175057024,237.19050219011976,333.4674364260966,CLOSED
176,V5_24H_SCORE_GE_70,BEL/USDT,2026-08-06T16:00:00+00:00,2026-08-07T16:00:00+00:00,0.1035,0.1014,90.0,100.0,966.1835748792271,100.0,0.1,0.09797101449275362,-2.028985507246375,-2.2269565217391287,-2.2247317899491796,333.4674364260966,431.34047990435744,CLOSED
177,V5_24H_SCORE_GE_70,RED/USDT,2026-08-07T03:00:00+00:00,2026-08-08T03:00:00+00:00,0.0894,0.0873,81.0,81.0,1118.5682326621925,100.0,0.1,0.09765100671140942,-2.3489932885905915,-2.546644295302001,-2.5441001951068944,131.04047990435748,228.59383560905547,CLOSED
178,V5_24H_SCORE_GE_70,OPN/USDT,2026-08-07T03:00:00+00:00,2026-08-08T03:00:00+00:00,0.0536,0.0536,81.0,80.0,1865.6716417910447,100.0,0.1,0.1,0.0,-0.2,-0.19980019980019983,228.59383560905547,328.4938356090555,CLOSED
179,V5_24H_SCORE_GE_70,TUT/USDT,2026-08-07T04:00:00+00:00,2026-08-08T04:00:00+00:00,0.02853,0.04376,92.0,97.0,3505.082369435682,100.0,0.1,0.15338240448650545,53.382404486505436,53.12902208201893,53.075946135883044,128.29383560905552,281.5228576910745,CLOSED
180,V5_24H_SCORE_GE_70,TREE/USDT,2026-08-07T04:00:00+00:00,2026-08-08T04:00:00+00:00,0.0359,0.0359,84.0,84.0,2785.5153203342616,100.0,0.1,0.1,0.0,-0.2,-0.19980019980019983,281.5228576910745,381.42285769107446,CLOSED
181,V5_24H_SCORE_GE_70,BICO/USDT,2026-08-07T04:00:00+00:00,2026-08-08T04:00:00+00:00,0.03926,0.06035,84.0,76.0,2547.1217524197655,100.0,0.1,0.15371879775853284,53.718797758532844,53.465078960774306,53.411667293480825,381.42285769107446,534.9879366518487,CLOSED
