scenario,row,category,severity,message,expected,observed
S78_SL5_TP10,10144,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10145,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,1.041666666667,0.841666666667
S78_SL5_TP10,10146,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-3.185507858226,-3.385507858226
S78_SL5_TP10,10147,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10148,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.571494438361,-0.771494438361
S78_SL5_TP10,10149,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.587301587302,-1.787301587302
S78_SL5_TP10,10150,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10151,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.169590643275,-1.369590643275
S78_SL5_TP10,10152,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10153,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.103761348898,-0.303761348898
S78_SL5_TP10,10154,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.018987468271,-0.181012531729
S78_SL5_TP10,10155,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10156,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-2.512227656736,-2.712227656736
S78_SL5_TP10,10157,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-3.159851301115,-3.359851301115
S78_SL5_TP10,10158,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10159,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.484439224897,0.284439224897
S78_SL5_TP10,10160,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-2.099125364431,-2.299125364431
S78_SL5_TP10,10161,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10162,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10163,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.074083728332,-0.274083728332
S78_SL5_TP10,10164,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-3.546099290780,-3.746099290780
S78_SL5_TP10,10165,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.253903770471,-0.453903770471
S78_SL5_TP10,10166,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,4.259610821073,4.059610821073
S78_SL5_TP10,10167,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.844532279315,-2.044532279315
S78_SL5_TP10,10168,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10169,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.009993004897,-0.190006995103
S78_SL5_TP10,10170,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,1.072152044665,0.872152044665
S78_SL5_TP10,10171,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,2.054115313784,1.854115313784
S78_SL5_TP10,10172,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10173,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10174,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10175,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.558659217877,0.358659217877
S78_SL5_TP10,10176,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.224782242203,0.024782242203
S78_SL5_TP10,10177,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.009990009990,-0.190009990010
S78_SL5_TP10,10178,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-3.170874926600,-3.370874926600
S78_SL5_TP10,10179,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.068965517241,-0.131034482759
S78_SL5_TP10,10180,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.689933872153,-1.889933872153
S78_SL5_TP10,10181,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10182,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,3.363914373089,3.163914373089
S78_SL5_TP10,10183,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.768729641694,-0.968729641694
S78_SL5_TP10,10184,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.110480356258,-1.310480356258
S78_SL5_TP10,10185,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,1.677270098323,1.477270098323
S78_SL5_TP10,10186,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10187,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,4.440955113975,4.240955113975
S78_SL5_TP10,10188,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10189,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,8.911614317020,8.711614317020
S78_SL5_TP10,10190,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.458845208845,-1.658845208845
S78_SL5_TP10,10191,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.445408862494,0.245408862494
S78_SL5_TP10,10192,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.096296296296,-1.296296296296
S78_SL5_TP10,10193,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10194,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.019980019980,-0.180019980020
S78_SL5_TP10,10195,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10196,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.746268656716,0.546268656716
S78_SL5_TP10,10197,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-2.640642939150,-2.840642939150
S78_SL5_TP10,10198,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10199,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10200,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.009989012087,-0.190010987913
S78_SL5_TP10,10201,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.694915254237,-1.894915254237
S78_SL5_TP10,10202,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.000000000000,-0.200000000000
S78_SL5_TP10,10203,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.276625172891,-0.476625172891
S78_SL5_TP10,10204,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,1.981981981982,1.781981981982
S78_SL5_TP10,10205,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.019984012790,-0.180015987210
S78_SL5_TP10,10206,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.000000000000,-0.200000000000
S78_SL5_TP10,10207,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10208,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.213951560372,-1.413951560372
S78_SL5_TP10,10209,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.696335726665,0.496335726665
S78_SL5_TP10,10210,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10211,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,1.899335232669,1.699335232669
S78_SL5_TP10,10212,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10213,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,6.751620836128,6.551620836128
S78_SL5_TP10,10214,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10215,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10216,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10217,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.231481481481,-0.431481481481
S78_SL5_TP10,10218,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.025920165889,-0.225920165889
S78_SL5_TP10,10219,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,4.848484848485,4.648484848485
S78_SL5_TP10,10220,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.047229616179,-0.247229616179
S78_SL5_TP10,10221,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10222,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.466588901850,0.266588901850
S78_SL5_TP10,10223,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,3.672643146327,3.472643146327
S78_SL5_TP10,10224,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10225,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10226,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10227,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,4.385964912281,4.185964912281
S78_SL5_TP10,10228,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,1.100244498778,0.900244498778
S78_SL5_TP10,10229,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10230,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-2.485191861962,-2.685191861962
S78_SL5_TP10,10231,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.000000000000,-0.200000000000
S78_SL5_TP10,10232,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.017996400720,-0.217996400720
S78_SL5_TP10,10233,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.215982721382,0.015982721382
S78_SL5_TP10,10234,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,7.516880253548,7.316880253548
S78_SL5_TP10,10235,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.678109769019,0.478109769019
S78_SL5_TP10,10236,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.856014598840,0.656014598840
S78_SL5_TP10,10237,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10238,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.086333419667,-0.113666580333
S78_SL5_TP10,10239,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-3.418308227115,-3.618308227115
S78_SL5_TP10,10240,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,1.728189114138,1.528189114138
S78_SL5_TP10,10241,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10242,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10243,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10244,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10245,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10246,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10247,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10248,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-2.479116141202,-2.679116141202
S78_SL5_TP10,10249,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10250,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10251,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,2.586853286678,2.386853286678
S78_SL5_TP10,10252,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.010020040080,-0.210020040080
S78_SL5_TP10,10253,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.222094481605,0.022094481605
S78_SL5_TP10,10254,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,3.717135086129,3.517135086129
S78_SL5_TP10,10255,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10256,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.010507020558,-0.210507020558
S78_SL5_TP10,10257,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.817080557238,-2.017080557238
S78_SL5_TP10,10258,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,1.844532279315,1.644532279315
S78_SL5_TP10,10259,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10260,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.603760565810,0.403760565810
S78_SL5_TP10,10261,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.320132013201,-1.520132013201
S78_SL5_TP10,10262,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,5.325520833333,5.125520833333
S78_SL5_TP10,10263,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10264,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10265,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10266,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP10,10267,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10268,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-4.136333553938,-4.336333553938
S78_SL5_TP10,10269,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,10.000000000000,9.800000000000
S78_SL5_TP10,10270,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,12.460063897764,12.260063897764
S78_SL5_TP12,10271,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.787789266371,0.587789266371
S78_SL5_TP12,10272,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.000000000000,-0.200000000000
S78_SL5_TP12,10273,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.390843241833,0.190843241833
S78_SL5_TP12,10274,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.482617586912,-1.682617586912
S78_SL5_TP12,10275,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,2.814432989691,2.614432989691
S78_SL5_TP12,10276,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-3.908794788274,-4.108794788274
S78_SL5_TP12,10277,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.094147183430,-0.105852816570
S78_SL5_TP12,10278,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-2.172481895984,-2.372481895984
S78_SL5_TP12,10279,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.265113196358,-0.465113196358
S78_SL5_TP12,10280,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.556070435589,0.356070435589
S78_SL5_TP12,10281,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP12,10282,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP12,10283,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP12,10284,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.019974033756,-0.219974033756
S78_SL5_TP12,10285,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.739219712526,0.539219712526
S78_SL5_TP12,10286,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.009990509016,-0.209990509016
S78_SL5_TP12,10287,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.012001200120,-0.212001200120
S78_SL5_TP12,10288,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.815956482321,-1.015956482321
S78_SL5_TP12,10289,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.338596013981,-1.538596013981
S78_SL5_TP12,10290,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.100070049034,-0.300070049034
S78_SL5_TP12,10291,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.019982016185,-0.219982016185
S78_SL5_TP12,10292,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,1.475237091675,1.275237091675
S78_SL5_TP12,10293,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.000000000000,-0.200000000000
S78_SL5_TP12,10294,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-2.498518664823,-2.698518664823
S78_SL5_TP12,10295,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-3.693737769080,-3.893737769080
S78_SL5_TP12,10296,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-4.829890643985,-5.029890643985
S78_SL5_TP12,10297,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.816993464052,-1.016993464052
S78_SL5_TP12,10298,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-2.523659305994,-2.723659305994
S78_SL5_TP12,10299,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-3.255734043467,-3.455734043467
S78_SL5_TP12,10300,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,12.000000000000,11.800000000000
S78_SL5_TP12,10301,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP12,10302,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.009987016878,-0.209987016878
S78_SL5_TP12,10303,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,1.383647798742,1.183647798742
S78_SL5_TP12,10304,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.019974033756,-0.219974033756
S78_SL5_TP12,10305,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,1.122314774222,0.922314774222
S78_SL5_TP12,10306,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP12,10307,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,2.620607504467,2.420607504467
S78_SL5_TP12,10308,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-2.705410821643,-2.905410821643
S78_SL5_TP12,10309,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,0.531683082019,0.331683082019
S78_SL5_TP12,10310,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.428571428571,-1.628571428571
S78_SL5_TP12,10311,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.036959344721,-0.236959344721
S78_SL5_TP12,10312,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-0.012999610012,-0.212999610012
S78_SL5_TP12,10313,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-4.110239961986,-4.310239961986
S78_SL5_TP12,10314,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-5.000000000000,-5.200000000000
S78_SL5_TP12,10315,RETURN_RECONSTRUCTION,REAL_DATA_ISSUE,return_pct não reconstrói do entry_price/exit_price.,-1.147750267898,-1.347750267898
