time,equity,open_positions
2026-08-13T20:00:00+00:00,884.85835854,10
2026-08-13T21:00:00+00:00,884.85835854,10
2026-08-13T22:00:00+00:00,884.85835854,10
2026-08-13T23:00:00+00:00,884.85835854,10
2026-08-14T00:00:00+00:00,884.85835854,10
2026-08-14T01:00:00+00:00,892.65835854,10
2026-08-14T02:00:00+00:00,888.45835854,10
2026-08-14T03:00:00+00:00,888.45835854,10
2026-08-14T04:00:00+00:00,887.39692651,10
2026-08-14T05:00:00+00:00,895.19692651,10
2026-08-14T06:00:00+00:00,893.90063022,10
2026-08-14T07:00:00+00:00,893.90063022,10
2026-08-14T08:00:00+00:00,892.80181236,10
2026-08-14T09:00:00+00:00,888.60181236,10
2026-08-14T10:00:00+00:00,888.60181236,10
2026-08-14T11:00:00+00:00,896.40181236,10
2026-08-14T12:00:00+00:00,892.20181236,10
2026-08-14T13:00:00+00:00,888.00181236,10
2026-08-14T14:00:00+00:00,879.60181236,10
2026-08-14T15:00:00+00:00,875.95228140,10
2026-08-14T16:00:00+00:00,875.95228140,10
2026-08-14T17:00:00+00:00,875.95228140,10
2026-08-14T18:00:00+00:00,875.76227041,10
2026-08-14T19:00:00+00:00,875.76227041,10
2026-08-14T20:00:00+00:00,875.76227041,10
2026-08-14T21:00:00+00:00,875.76227041,10
2026-08-14T22:00:00+00:00,875.76227041,10
2026-08-14T23:00:00+00:00,875.76227041,10
2026-08-15T00:00:00+00:00,875.76227041,10
2026-08-15T01:00:00+00:00,875.76227041,10
2026-08-15T02:00:00+00:00,883.56227041,10
2026-08-15T03:00:00+00:00,883.56227041,10
2026-08-15T04:00:00+00:00,886.16819403,10
2026-08-15T05:00:00+00:00,885.98817006,10
2026-08-15T06:00:00+00:00,893.78817006,10
2026-08-15T07:00:00+00:00,893.78817006,10
2026-08-15T08:00:00+00:00,894.65768877,10
2026-08-15T09:00:00+00:00,890.27767279,10
2026-08-15T10:00:00+00:00,890.27767279,10
2026-08-15T11:00:00+00:00,890.27767279,10
2026-08-15T12:00:00+00:00,884.15513765,10
2026-08-15T13:00:00+00:00,884.04267777,10
2026-08-15T14:00:00+00:00,892.33901350,10
2026-08-15T15:00:00+00:00,894.03834873,10
2026-08-15T16:00:00+00:00,894.03834873,10
2026-08-15T17:00:00+00:00,894.03834873,10
2026-08-15T18:00:00+00:00,894.03834873,10
2026-08-15T19:00:00+00:00,901.83834873,10
2026-08-15T20:00:00+00:00,901.83834873,10
2026-08-15T21:00:00+00:00,909.63834873,10
2026-08-15T22:00:00+00:00,905.43834873,10
2026-08-15T23:00:00+00:00,905.43834873,10
2026-08-16T00:00:00+00:00,905.43834873,10
2026-08-16T01:00:00+00:00,905.43834873,10
2026-08-16T02:00:00+00:00,904.42386910,10
2026-08-16T03:00:00+00:00,904.42386910,10
2026-08-16T04:00:00+00:00,904.42386910,10
2026-08-16T05:00:00+00:00,904.42386910,10
2026-08-16T06:00:00+00:00,904.42386910,10
2026-08-16T07:00:00+00:00,904.42386910,10
2026-08-16T08:00:00+00:00,904.42386910,10
2026-08-16T09:00:00+00:00,904.21387409,10
2026-08-16T10:00:00+00:00,912.01387409,10
2026-08-16T11:00:00+00:00,907.81387409,10
2026-08-16T12:00:00+00:00,915.22272800,10
2026-08-16T13:00:00+00:00,915.02572521,10
2026-08-16T14:00:00+00:00,914.86677614,10
2026-08-16T15:00:00+00:00,914.86677614,10
2026-08-16T16:00:00+00:00,914.86677614,10
2026-08-16T17:00:00+00:00,914.86677614,10
2026-08-16T18:00:00+00:00,922.66677614,10
2026-08-16T19:00:00+00:00,922.66677614,10
2026-08-16T20:00:00+00:00,930.46677614,10
2026-08-16T21:00:00+00:00,930.46677614,10
2026-08-16T22:00:00+00:00,930.72486135,10
2026-08-16T23:00:00+00:00,930.72486135,10
2026-08-17T00:00:00+00:00,930.72486135,10
2026-08-17T01:00:00+00:00,938.52486135,10
2026-08-17T02:00:00+00:00,940.89335450,10
2026-08-17T03:00:00+00:00,940.89335450,10
2026-08-17T04:00:00+00:00,940.89335450,10
2026-08-17T05:00:00+00:00,948.69335450,10
2026-08-17T06:00:00+00:00,952.29335450,10
2026-08-17T07:00:00+00:00,952.29335450,10
2026-08-17T08:00:00+00:00,952.29335450,10
2026-08-17T09:00:00+00:00,952.29335450,10
2026-08-17T10:00:00+00:00,948.09335450,10
2026-08-17T11:00:00+00:00,948.09335450,10
2026-08-17T12:00:00+00:00,945.20888245,10
2026-08-17T13:00:00+00:00,945.20888245,10
2026-08-17T14:00:00+00:00,943.83704037,10
2026-08-17T15:00:00+00:00,943.83704037,10
2026-08-17T15:41:47.352932+00:00,943.83704037,10
2026-08-17T15:41:47.979890+00:00,943.83704037,10
2026-08-17T15:41:52.331422+00:00,943.83704037,10
2026-08-17T15:41:55.838585+00:00,943.83704037,10
2026-08-17T16:00:00+00:00,943.83704037,10
2026-08-17T17:00:00+00:00,943.83704037,10
2026-08-17T18:00:00+00:00,951.63704037,10
2026-08-17T19:00:00+00:00,959.43704037,10
2026-08-17T20:00:00+00:00,959.94648552,10
2026-08-17T21:00:00+00:00,959.94648552,10
2026-08-17T22:00:00+00:00,963.54648552,10
2026-08-17T23:00:00+00:00,963.54648552,10
2026-08-18T00:00:00+00:00,971.34648552,10
2026-08-18T01:00:00+00:00,967.14648552,10
2026-08-18T01:45:33.562886+00:00,967.14648552,10
2026-08-18T01:45:34.193545+00:00,967.14648552,10
2026-08-18T01:45:45.256655+00:00,967.14648552,10
2026-08-18T01:45:45.880284+00:00,967.14648552,10
2026-08-18T01:45:52.611677+00:00,967.14648552,10
2026-08-18T01:46:03.886023+00:00,967.14648552,10
2026-08-18T01:46:04.518571+00:00,967.14648552,10
2026-08-18T01:46:05.136489+00:00,967.14648552,10
2026-08-18T02:00:00+00:00,966.08589018,10
2026-08-18T02:13:39.827160+00:00,966.08589018,10
2026-08-18T02:13:54.730829+00:00,966.08589018,10
2026-08-18T02:14:05.232587+00:00,966.08589018,10
2026-08-18T02:14:08.377588+00:00,966.08589018,10
2026-08-18T03:00:00+00:00,966.08589018,10
2026-08-18T04:00:00+00:00,966.08589018,10
2026-08-18T04:30:09.388964+00:00,966.08589018,10
2026-08-18T05:00:00+00:00,966.08589018,10
2026-08-18T05:30:33.479124+00:00,966.08589018,10
2026-08-18T05:30:35.946061+00:00,966.08589018,10
2026-08-18T06:00:00+00:00,981.68589018,10
2026-08-18T06:30:14.281027+00:00,977.48589018,9
2026-08-18T06:30:14.903506+00:00,977.48589018,10
2026-08-18T06:30:21.671495+00:00,977.48589018,10
2026-08-18T07:00:00+00:00,981.08589018,10
2026-08-18T07:30:07.382135+00:00,981.08589018,10
2026-08-18T07:30:12.986592+00:00,981.08589018,10
2026-08-18T07:30:19.255776+00:00,981.08589018,10
2026-08-18T07:30:30.564196+00:00,981.08589018,10
2026-08-18T08:00:00+00:00,981.08589018,10
2026-08-18T08:30:08.407574+00:00,981.08589018,10
2026-08-18T08:30:38.651420+00:00,981.08589018,10
2026-08-18T09:00:00+00:00,981.08589018,10
2026-08-18T10:00:00+00:00,976.67689890,10
2026-08-18T10:30:34.799339+00:00,976.67689890,10
2026-08-18T11:00:00+00:00,976.67689890,10
2026-08-18T11:30:19.058084+00:00,976.67689890,10
2026-08-18T12:00:00+00:00,968.19745345,10
2026-08-18T12:30:08.854439+00:00,968.19745345,10
2026-08-18T12:30:10.128813+00:00,968.19745345,10
2026-08-18T12:30:12.661268+00:00,968.19745345,10
2026-08-18T13:00:00+00:00,968.19745345,10
2026-08-18T14:00:00+00:00,968.19745345,10
2026-08-18T15:00:00+00:00,968.19745345,10
2026-08-18T16:00:00+00:00,968.19745345,10
2026-08-18T17:00:00+00:00,968.19745345,10
2026-08-18T17:30:18.762319+00:00,968.19745345,10
2026-08-18T18:00:00+00:00,968.19745345,10
2026-08-18T18:30:15.584476+00:00,968.19745345,10
2026-08-18T18:30:17.550261+00:00,968.19745345,10
2026-08-18T18:30:33.900579+00:00,968.19745345,10
2026-08-18T19:00:00+00:00,967.98743341,10
2026-08-18T19:30:22.482205+00:00,967.98743341,10
2026-08-18T19:30:25.050733+00:00,967.98743341,10
2026-08-18T20:00:00+00:00,967.98743341,10
2026-08-18T20:30:19.884553+00:00,967.98743341,10
2026-08-18T20:30:32.414816+00:00,967.98743341,10
2026-08-18T21:00:00+00:00,967.98743341,10
2026-08-18T22:00:00+00:00,965.69331047,10
2026-08-18T22:30:38.347713+00:00,965.69331047,10
2026-08-18T23:00:00+00:00,973.49331047,10
2026-08-18T23:30:08.361584+00:00,973.49331047,10
2026-08-19T00:00:00+00:00,969.29331047,10
2026-08-19T00:30:06.018665+00:00,969.29331047,10
2026-08-19T00:30:06.664011+00:00,969.29331047,10
2026-08-19T00:30:13.434341+00:00,969.29331047,10
2026-08-19T00:30:19.031441+00:00,969.29331047,10
2026-08-19T00:30:19.643093+00:00,969.29331047,10
2026-08-19T00:30:24.859566+00:00,969.29331047,10
2026-08-19T00:30:34.244670+00:00,969.29331047,10
2026-08-19T01:00:00+00:00,960.89331047,10
2026-08-19T02:00:00+00:00,960.89331047,10
2026-08-19T03:00:00+00:00,960.89331047,10
2026-08-19T04:00:00+00:00,960.89331047,10
2026-08-19T05:00:00+00:00,960.89331047,10
2026-08-19T06:00:00+00:00,960.89331047,10
2026-08-19T07:00:00+00:00,961.82340245,10
2026-08-19T08:00:00+00:00,961.82340245,10
2026-08-19T09:00:00+00:00,987.22340245,10
2026-08-19T10:00:00+00:00,987.79744511,10
2026-08-19T11:00:00+00:00,987.79744511,10
2026-08-19T12:00:00+00:00,987.42629162,10
2026-08-19T13:00:00+00:00,987.42629162,10
2026-08-19T14:00:00+00:00,1054.22629162,10
2026-08-19T15:00:00+00:00,1064.02629162,10
2026-08-19T16:00:00+00:00,1064.02629162,10
2026-08-19T17:00:00+00:00,1064.02629162,10
2026-08-19T18:00:00+00:00,1064.02629162,10
2026-08-19T19:00:00+00:00,1071.82629162,9
2026-08-19T20:00:00+00:00,1097.22629162,10
2026-08-19T21:00:00+00:00,1126.62629162,10
2026-08-19T22:00:00+00:00,1126.62629162,10
2026-08-19T23:00:00+00:00,1126.62629162,10
2026-08-20T00:00:00+00:00,1126.62629162,10
2026-08-20T01:00:00+00:00,1126.62629162,10
2026-08-20T04:00:00+00:00,1126.62629162,10
2026-08-20T06:00:00+00:00,1126.62629162,10
2026-08-20T08:00:00+00:00,1126.62629162,10
2026-08-20T09:00:00+00:00,1126.62629162,10
2026-08-20T10:00:00+00:00,1141.42629162,10
2026-08-20T12:00:00+00:00,1141.42629162,10
2026-08-20T13:00:00+00:00,1141.42629162,10
2026-08-20T14:00:00+00:00,1151.56514247,8
2026-08-20T15:00:00+00:00,1151.56514247,8
2026-08-20T16:00:00+00:00,1151.56514247,8
2026-08-20T17:00:00+00:00,1151.56514247,10
2026-08-20T19:00:00+00:00,1151.56514247,10
2026-08-20T20:00:00+00:00,1198.07470563,4
2026-08-20T21:00:00+00:00,1198.88480665,3
2026-08-20T22:00:00+00:00,1198.88480665,3
2026-08-20T23:00:00+00:00,1198.88480665,10
2026-08-21T01:00:00+00:00,1198.88480665,10
2026-08-21T02:00:00+00:00,1198.88480665,10
2026-08-21T05:00:00+00:00,1198.88480665,10
2026-08-21T06:00:00+00:00,1190.48480665,8
2026-08-21T07:00:00+00:00,1190.48480665,8
2026-08-21T08:00:00+00:00,1190.48480665,8
2026-08-21T09:00:00+00:00,1190.48480665,10
2026-08-21T18:00:00+00:00,1204.05978036,9
2026-08-21T19:00:00+00:00,1204.05978036,9
2026-08-21T20:00:00+00:00,1204.05978036,9
2026-08-21T21:00:00+00:00,1204.05978036,9
2026-08-21T22:00:00+00:00,1211.85978036,8
2026-08-21T23:00:00+00:00,1252.53972452,2
2026-08-22T00:00:00+00:00,1260.33972452,1
2026-08-22T01:00:00+00:00,1268.13972452,0
